isamp	adc	time	tot	eoe
0	4775	10504	0	0
1	4780	10505	0	0
2	4771	10506	0	0
3	4778	10507	0	0
4	4775	10508	0	0
5	4776	10509	0	0
6	4780	10510	0	0
7	4773	10511	0	0
8	4779	10512	0	0
9	4778	10513	0	0
10	4773	10514	0	0
11	4777	10515	0	0
12	4772	10516	0	0
13	4777	10517	0	0
14	4777	10518	0	0
15	4774	10519	0	0
16	4775	10520	0	0
17	4775	10521	0	0
18	4771	10522	0	0
19	4778	10523	0	0
20	4774	10524	0	0
21	4775	10525	0	0
22	4774	10526	0	0
23	4776	10527	0	0
24	4777	10528	0	0
25	4777	10529	0	0
26	4780	10530	0	0
27	4773	10531	0	0
28	4776	10532	0	0
29	4775	10533	0	0
30	4774	10534	0	0
31	4779	10535	0	0
32	4773	10536	0	0
33	4776	10537	0	0
34	4780	10538	0	0
35	4772	10539	0	0
36	4780	10540	0	0
37	4775	10541	0	0
38	4775	10542	0	0
39	4780	10543	0	0
40	4772	10544	0	0
41	4775	10545	0	0
42	4778	10546	0	0
43	4774	10547	0	0
44	4780	10548	0	0
45	4776	10549	0	0
46	4777	10550	0	0
47	4775	10551	0	0
48	4776	10552	0	0
49	4778	10553	0	0
50	4775	10554	0	0
51	4779	10555	0	0
52	4772	10556	0	0
53	4779	10557	0	0
54	4775	10558	0	0
55	4776	10559	0	0
56	4777	10560	0	0
57	4773	10561	0	0
58	4777	10562	0	0
59	4778	10563	0	0
60	4770	10564	0	0
61	4781	10565	0	0
62	4776	10566	0	0
63	4773	10567	0	0
64	4777	10568	0	0
65	4774	10569	0	0
66	4774	10570	0	0
67	4775	10571	0	0
68	4774	10572	0	0
69	4779	10573	0	0
70	4777	10574	0	0
71	4776	10575	0	0
72	4774	10576	0	0
73	4780	10577	0	0
74	4775	10578	0	0
75	4775	10579	0	0
76	4778	10580	0	0
77	4772	10581	0	0
78	4773	10582	0	0
79	4775	10583	0	0
80	4768	10584	0	0
81	4776	10585	0	0
82	4775	10586	0	0
83	4777	10587	0	0
84	4779	10588	0	0
85	4774	10589	0	0
86	4788	10590	0	0
87	4845	10591	0	0
88	5048	10592	0	0
89	5329	10593	0	0
90	5530	10594	0	0
91	5565	10595	0	0
92	5451	10596	0	0
93	5330	10597	0	0
94	5232	10598	0	0
95	5114	10599	0	0
96	5000	10600	0	0
97	4933	10601	0	0
98	4889	10602	0	0
99	4851	10603	0	0
100	4822	10604	0	0
101	4812	10605	0	0
102	4804	10606	0	0
103	4789	10607	0	0
104	4790	10608	0	0
105	4787	10609	0	0
106	4786	10610	0	0
107	4782	10611	0	0
108	4780	10612	0	0
109	4790	10613	0	0
110	4781	10614	0	0
111	4783	10615	0	0
112	4777	10616	0	0
113	4779	10617	0	0
114	4783	10618	0	0
115	4772	10619	0	0
116	4783	10620	0	0
117	4774	10621	0	0
118	4776	10622	0	0
119	4778	10623	0	0
120	4769	10624	0	0
121	4781	10625	0	0
122	4775	10626	0	0
123	4773	10627	0	0
124	4778	10628	0	0
125	4774	10629	0	0
126	4778	10630	0	0
127	4775	10631	0	0
128	4776	10632	0	0
129	4776	10633	0	0
130	4775	10634	0	0
131	4782	10635	0	0
132	4774	10636	0	0
133	4779	10637	0	0
134	4779	10638	0	0
135	4776	10639	0	0
136	4779	10640	0	0
137	4776	10641	0	0
138	4778	10642	0	0
139	4775	10643	0	0
140	4772	10644	0	0
141	4779	10645	0	0
142	4773	10646	0	0
143	4772	10647	0	0
144	4781	10648	0	0
145	4777	10649	0	0
146	4778	10650	0	0
147	4772	10651	0	0
148	4774	10652	0	0
149	4779	10653	0	0
150	4776	10654	0	0
151	4777	10655	0	0
152	4773	10656	0	0
153	4777	10657	0	0
154	4781	10658	0	0
155	4776	10659	0	0
156	4773	10660	0	0
157	4773	10661	0	0
158	4777	10662	0	0
159	4775	10663	0	0
160	4774	10664	0	0
161	4781	10665	0	0
162	4769	10666	0	0
163	4782	10667	0	0
164	4776	10668	0	0
165	4775	10669	0	0
166	4776	10670	0	0
167	4774	10671	0	0
168	4778	10672	0	0
169	4778	10673	0	0
170	4775	10674	0	0
171	4781	10675	0	0
172	4776	10676	0	0
173	4779	10677	0	0
174	4775	10678	0	0
175	4772	10679	0	0
176	4773	10680	0	0
177	4776	10681	0	0
178	4777	10682	0	0
179	4781	10683	0	0
180	4775	10684	0	0
181	4781	10685	0	0
182	4777	10686	0	0
183	4778	10687	0	0
184	4772	10688	0	0
185	4781	10689	0	0
186	4777	10690	0	0
187	4774	10691	0	0
188	4772	10692	0	0
189	4778	10693	0	0
190	4771	10694	0	0
191	4778	10695	0	0
192	4774	10696	0	0
193	4776	10697	0	0
194	4779	10698	0	0
195	4774	10699	0	0
196	4780	10700	0	0
197	4775	10701	0	0
198	4777	10702	0	0
199	4779	10703	0	0
200	4775	10704	0	0
201	4780	10705	0	0
202	4777	10706	0	0
203	4773	10707	0	0
204	4780	10708	0	0
205	4774	10709	0	0
206	4777	10710	0	0
207	4775	10711	0	0
208	4779	10712	0	0
209	4780	10713	0	0
210	4775	10714	0	0
211	4774	10715	0	0
212	4777	10716	0	0
213	4781	10717	0	0
214	4777	10718	0	0
215	4775	10719	0	0
216	4778	10720	0	0
217	4773	10721	0	0
218	4777	10722	0	0
219	4780	10723	0	0
220	4776	10724	0	0
221	4779	10725	0	0
222	4774	10726	0	0
223	4776	10727	0	0
224	4777	10728	0	0
225	4775	10729	0	0
226	4777	10730	0	0
227	4778	10731	0	0
228	4774	10732	0	0
229	4780	10733	0	0
230	4778	10734	0	0
231	4777	10735	0	0
232	4775	10736	0	0
233	4774	10737	0	0
234	4779	10738	0	0
235	4773	10739	0	0
236	4774	10740	0	0
237	4774	10741	0	0
238	4777	10742	0	0
239	4774	10743	0	0
240	4773	10744	0	0
241	4776	10745	0	0
242	4777	10746	0	0
243	4773	10747	0	0
244	4781	10748	0	0
245	4773	10749	0	0
246	4782	10750	0	0
247	4773	10751	0	0
248	4772	10752	0	0
249	4779	10753	0	0
250	4770	10754	0	0
251	4778	10755	0	0
252	4769	10756	0	0
253	4773	10757	0	0
254	4780	10758	0	0
255	4775	10759	0	1
