isamp	adc	time	tot	eoe
0	4780	59656	0	0
1	4776	59657	0	0
2	4779	59658	0	0
3	4776	59659	0	0
4	4777	59660	0	0
5	4776	59661	0	0
6	4774	59662	0	0
7	4777	59663	0	0
8	4773	59664	0	0
9	4774	59665	0	0
10	4776	59666	0	0
11	4774	59667	0	0
12	4781	59668	0	0
13	4776	59669	0	0
14	4774	59670	0	0
15	4778	59671	0	0
16	4774	59672	0	0
17	4775	59673	0	0
18	4777	59674	0	0
19	4778	59675	0	0
20	4778	59676	0	0
21	4774	59677	0	0
22	4777	59678	0	0
23	4776	59679	0	0
24	4776	59680	0	0
25	4778	59681	0	0
26	4777	59682	0	0
27	4776	59683	0	0
28	4777	59684	0	0
29	4779	59685	0	0
30	4776	59686	0	0
31	4774	59687	0	0
32	4776	59688	0	0
33	4774	59689	0	0
34	4773	59690	0	0
35	4776	59691	0	0
36	4773	59692	0	0
37	4779	59693	0	0
38	4776	59694	0	0
39	4776	59695	0	0
40	4779	59696	0	0
41	4771	59697	0	0
42	4777	59698	0	0
43	4778	59699	0	0
44	4771	59700	0	0
45	4780	59701	0	0
46	4773	59702	0	0
47	4775	59703	0	0
48	4775	59704	0	0
49	4776	59705	0	0
50	4780	59706	0	0
51	4779	59707	0	0
52	4776	59708	0	0
53	4778	59709	0	0
54	4778	59710	0	0
55	4777	59711	0	0
56	4775	59712	0	0
57	4779	59713	0	0
58	4773	59714	0	0
59	4780	59715	0	0
60	4775	59716	0	0
61	4775	59717	0	0
62	4778	59718	0	0
63	4770	59719	0	0
64	4778	59720	0	0
65	4781	59721	0	0
66	4772	59722	0	0
67	4776	59723	0	0
68	4772	59724	0	0
69	4777	59725	0	0
70	4781	59726	0	0
71	4772	59727	0	0
72	4785	59728	0	0
73	4777	59729	0	0
74	4773	59730	0	0
75	4778	59731	0	0
76	4772	59732	0	0
77	4777	59733	0	0
78	4775	59734	0	0
79	4781	59735	0	0
80	4779	59736	0	0
81	4775	59737	0	0
82	4779	59738	0	0
83	4778	59739	0	0
84	4774	59740	0	0
85	4781	59741	0	0
86	4797	59742	0	0
87	4954	59743	0	0
88	5214	59744	0	0
89	5398	59745	0	0
90	5456	59746	0	0
91	5421	59747	0	0
92	5355	59748	0	0
93	5276	59749	0	0
94	5214	59750	0	0
95	5104	59751	0	0
96	4993	59752	0	0
97	4938	59753	0	0
98	4907	59754	0	0
99	4870	59755	0	0
100	4838	59756	0	0
101	4817	59757	0	0
102	4827	59758	0	0
103	4820	59759	0	0
104	4816	59760	0	0
105	4821	59761	0	0
106	4827	59762	0	0
107	4814	59763	0	0
108	4803	59764	0	0
109	4794	59765	0	0
110	4791	59766	0	0
111	4782	59767	0	0
112	4780	59768	0	0
113	4777	59769	0	0
114	4779	59770	0	0
115	4776	59771	0	0
116	4775	59772	0	0
117	4779	59773	0	0
118	4773	59774	0	0
119	4773	59775	0	0
120	4777	59776	0	0
121	4774	59777	0	0
122	4782	59778	0	0
123	4773	59779	0	0
124	4775	59780	0	0
125	4775	59781	0	0
126	4775	59782	0	0
127	4778	59783	0	0
128	4776	59784	0	0
129	4778	59785	0	0
130	4779	59786	0	0
131	4778	59787	0	0
132	4776	59788	0	0
133	4779	59789	0	0
134	4775	59790	0	0
135	4774	59791	0	0
136	4773	59792	0	0
137	4780	59793	0	0
138	4777	59794	0	0
139	4773	59795	0	0
140	4776	59796	0	0
141	4781	59797	0	0
142	4776	59798	0	0
143	4770	59799	0	0
144	4780	59800	0	0
145	4776	59801	0	0
146	4775	59802	0	0
147	4778	59803	0	0
148	4775	59804	0	0
149	4777	59805	0	0
150	4780	59806	0	0
151	4778	59807	0	0
152	4781	59808	0	0
153	4774	59809	0	0
154	4781	59810	0	0
155	4777	59811	0	0
156	4771	59812	0	0
157	4781	59813	0	0
158	4776	59814	0	0
159	4774	59815	0	0
160	4777	59816	0	0
161	4775	59817	0	0
162	4775	59818	0	0
163	4773	59819	0	0
164	4776	59820	0	0
165	4776	59821	0	0
166	4771	59822	0	0
167	4778	59823	0	0
168	4773	59824	0	0
169	4779	59825	0	0
170	4779	59826	0	0
171	4775	59827	0	0
172	4776	59828	0	0
173	4773	59829	0	0
174	4776	59830	0	0
175	4775	59831	0	0
176	4769	59832	0	0
177	4777	59833	0	0
178	4773	59834	0	0
179	4776	59835	0	0
180	4777	59836	0	0
181	4771	59837	0	0
182	4776	59838	0	0
183	4772	59839	0	0
184	4773	59840	0	0
185	4780	59841	0	0
186	4773	59842	0	0
187	4777	59843	0	0
188	4775	59844	0	0
189	4772	59845	0	0
190	4773	59846	0	0
191	4777	59847	0	0
192	4780	59848	0	0
193	4775	59849	0	0
194	4782	59850	0	0
195	4775	59851	0	0
196	4775	59852	0	0
197	4780	59853	0	0
198	4773	59854	0	0
199	4776	59855	0	0
200	4777	59856	0	0
201	4776	59857	0	0
202	4775	59858	0	0
203	4771	59859	0	0
204	4774	59860	0	0
205	4781	59861	0	0
206	4777	59862	0	0
207	4777	59863	0	0
208	4777	59864	0	0
209	4777	59865	0	0
210	4777	59866	0	0
211	4775	59867	0	0
212	4776	59868	0	0
213	4775	59869	0	0
214	4774	59870	0	0
215	4777	59871	0	0
216	4776	59872	0	0
217	4781	59873	0	0
218	4770	59874	0	0
219	4781	59875	0	0
220	4772	59876	0	0
221	4772	59877	0	0
222	4779	59878	0	0
223	4775	59879	0	0
224	4775	59880	0	0
225	4776	59881	0	0
226	4775	59882	0	0
227	4774	59883	0	0
228	4774	59884	0	0
229	4777	59885	0	0
230	4777	59886	0	0
231	4772	59887	0	0
232	4777	59888	0	0
233	4776	59889	0	0
234	4773	59890	0	0
235	4777	59891	0	0
236	4776	59892	0	0
237	4780	59893	0	0
238	4776	59894	0	0
239	4773	59895	0	0
240	4776	59896	0	0
241	4777	59897	0	0
242	4780	59898	0	0
243	4777	59899	0	0
244	4777	59900	0	0
245	4780	59901	0	0
246	4778	59902	0	0
247	4779	59903	0	0
248	4775	59904	0	0
249	4775	59905	0	0
250	4775	59906	0	0
251	4775	59907	0	0
252	4779	59908	0	0
253	4774	59909	0	0
254	4776	59910	0	0
255	4777	59911	0	1
