isamp	adc	time	tot	eoe
214	4776	62178	0	0
215	4779	62179	0	0
216	4773	62180	0	0
217	4780	62181	0	0
218	4776	62182	0	0
219	4774	62183	0	0
220	4779	62184	0	0
221	4770	62185	0	0
222	4781	62186	0	0
223	4774	62187	0	0
224	4774	62188	0	0
225	4779	62189	0	0
226	4773	62190	0	0
227	4778	62191	0	0
228	4777	62192	0	0
229	4775	62193	0	0
230	4783	62194	0	0
231	4773	62195	0	0
232	4777	62196	0	0
233	4775	62197	0	0
234	4776	62198	0	0
235	4773	62199	0	0
236	4777	62200	0	0
237	4777	62201	0	0
238	4774	62202	0	0
239	4778	62203	0	0
240	4780	62204	0	0
241	4771	62205	0	0
242	4780	62206	0	0
243	4776	62207	0	0
244	4773	62208	0	0
245	4785	62209	0	0
246	4775	62210	0	0
247	4778	62211	0	0
248	4774	62212	0	0
249	4776	62213	0	0
250	4779	62214	0	0
251	4777	62215	0	0
252	4775	62216	0	0
253	4776	62217	0	0
254	4776	62218	0	0
255	4773	62219	0	1
