isamp	adc	time	tot	eoe
0	4775	2680	0	0
1	4784	2681	0	0
2	4776	2682	0	0
3	4777	2683	0	0
4	4774	2684	0	0
5	4775	2685	0	0
6	4783	2686	0	0
7	4775	2687	0	0
8	4776	2688	0	0
9	4776	2689	0	0
10	4774	2690	0	0
11	4779	2691	0	0
12	4775	2692	0	0
13	4780	2693	0	0
14	4776	2694	0	0
15	4773	2695	0	0
16	4778	2696	0	0
17	4776	2697	0	0
18	4780	2698	0	0
19	4775	2699	0	0
20	4780	2700	0	0
21	4777	2701	0	0
22	4775	2702	0	0
23	4779	2703	0	0
24	4777	2704	0	0
25	4775	2705	0	0
26	4780	2706	0	0
27	4774	2707	0	0
28	4778	2708	0	0
29	4778	2709	0	0
30	4777	2710	0	0
31	4778	2711	0	0
32	4775	2712	0	0
33	4776	2713	0	0
34	4774	2714	0	0
35	4776	2715	0	0
36	4775	2716	0	0
37	4773	2717	0	0
38	4777	2718	0	0
39	4777	2719	0	0
40	4773	2720	0	0
41	4775	2721	0	0
42	4774	2722	0	0
43	4771	2723	0	0
44	4771	2724	0	0
45	4778	2725	0	0
46	4781	2726	0	0
47	4776	2727	0	0
48	4781	2728	0	0
49	4773	2729	0	0
50	4777	2730	0	0
51	4780	2731	0	0
52	4774	2732	0	0
53	4777	2733	0	0
54	4773	2734	0	0
55	4777	2735	0	0
56	4773	2736	0	0
57	4777	2737	0	0
58	4780	2738	0	0
59	4772	2739	0	0
60	4778	2740	0	0
61	4780	2741	0	0
62	4776	2742	0	0
63	4777	2743	0	0
64	4780	2744	0	0
65	4776	2745	0	0
66	4783	2746	0	0
67	4777	2747	0	0
68	4777	2748	0	0
69	4775	2749	0	0
70	4776	2750	0	0
71	4781	2751	0	0
72	4774	2752	0	0
73	4785	2753	0	0
74	4773	2754	0	0
75	4776	2755	0	0
76	4772	2756	0	0
77	4777	2757	0	0
78	4778	2758	0	0
79	4772	2759	0	0
80	4774	2760	0	0
81	4779	2761	0	0
82	4775	2762	0	0
83	4782	2763	0	0
84	4783	2764	0	0
85	4860	2765	0	0
86	5073	2766	0	0
87	5337	2767	0	0
88	5480	2768	0	0
89	5477	2769	0	0
90	5397	2770	0	0
91	5294	2771	0	0
92	5165	2772	0	0
93	5064	2773	0	0
94	5001	2774	0	0
95	4949	2775	0	0
96	4899	2776	0	0
97	4866	2777	0	0
98	4845	2778	0	0
99	4822	2779	0	0
100	4810	2780	0	0
101	4804	2781	0	0
102	4796	2782	0	0
103	4801	2783	0	0
104	4794	2784	0	0
105	4796	2785	0	0
106	4796	2786	0	0
107	4785	2787	0	0
108	4791	2788	0	0
109	4789	2789	0	0
110	4788	2790	0	0
111	4787	2791	0	0
112	4784	2792	0	0
113	4784	2793	0	0
114	4781	2794	0	0
115	4776	2795	0	0
116	4780	2796	0	0
117	4776	2797	0	0
118	4779	2798	0	0
119	4776	2799	0	0
120	4777	2800	0	0
121	4781	2801	0	0
122	4775	2802	0	0
123	4774	2803	0	0
124	4775	2804	0	0
125	4780	2805	0	0
126	4780	2806	0	0
127	4772	2807	0	0
128	4783	2808	0	0
129	4776	2809	0	0
130	4780	2810	0	0
131	4785	2811	0	0
132	4779	2812	0	0
133	4784	2813	0	0
134	4778	2814	0	0
135	4779	2815	0	0
136	4782	2816	0	0
137	4775	2817	0	0
138	4778	2818	0	0
139	4777	2819	0	0
140	4774	2820	0	0
141	4778	2821	0	0
142	4774	2822	0	0
143	4779	2823	0	0
144	4774	2824	0	0
145	4779	2825	0	0
146	4780	2826	0	0
147	4773	2827	0	0
148	4777	2828	0	0
149	4778	2829	0	0
150	4778	2830	0	0
151	4773	2831	0	0
152	4774	2832	0	0
153	4778	2833	0	0
154	4773	2834	0	0
155	4780	2835	0	0
156	4776	2836	0	0
157	4779	2837	0	0
158	4780	2838	0	0
159	4775	2839	0	0
160	4775	2840	0	0
161	4778	2841	0	0
162	4773	2842	0	0
163	4778	2843	0	0
164	4771	2844	0	0
165	4779	2845	0	0
166	4780	2846	0	0
167	4774	2847	0	0
168	4778	2848	0	0
169	4774	2849	0	0
170	4778	2850	0	0
171	4778	2851	0	0
172	4777	2852	0	0
173	4776	2853	0	0
174	4781	2854	0	0
175	4774	2855	0	0
176	4777	2856	0	0
177	4773	2857	0	0
178	4781	2858	0	0
179	4774	2859	0	0
180	4774	2860	0	0
181	4780	2861	0	0
182	4776	2862	0	0
183	4778	2863	0	0
184	4777	2864	0	0
185	4778	2865	0	0
186	4780	2866	0	0
187	4777	2867	0	0
188	4777	2868	0	0
189	4777	2869	0	0
190	4778	2870	0	0
191	4782	2871	0	0
192	4774	2872	0	0
193	4780	2873	0	0
194	4774	2874	0	0
195	4776	2875	0	0
196	4776	2876	0	0
197	4775	2877	0	0
198	4778	2878	0	0
199	4774	2879	0	0
200	4774	2880	0	0
201	4776	2881	0	0
202	4778	2882	0	0
203	4778	2883	0	0
204	4775	2884	0	0
205	4777	2885	0	0
206	4780	2886	0	0
207	4775	2887	0	0
208	4779	2888	0	0
209	4774	2889	0	0
210	4774	2890	0	0
211	4777	2891	0	0
212	4774	2892	0	0
213	4782	2893	0	0
214	4776	2894	0	0
215	4775	2895	0	0
216	4782	2896	0	0
217	4776	2897	0	0
218	4777	2898	0	0
219	4776	2899	0	0
220	4774	2900	0	0
221	4778	2901	0	0
222	4776	2902	0	0
223	4783	2903	0	0
224	4774	2904	0	0
225	4774	2905	0	0
226	4776	2906	0	0
227	4773	2907	0	0
228	4774	2908	0	0
229	4778	2909	0	0
230	4777	2910	0	0
231	4777	2911	0	0
232	4776	2912	0	0
233	4781	2913	0	0
234	4775	2914	0	0
235	4772	2915	0	0
236	4778	2916	0	0
237	4775	2917	0	0
238	4780	2918	0	0
239	4775	2919	0	0
240	4778	2920	0	0
241	4779	2921	0	0
242	4772	2922	0	0
243	4783	2923	0	0
244	4776	2924	0	0
245	4781	2925	0	0
246	4779	2926	0	0
247	4776	2927	0	0
248	4781	2928	0	0
249	4776	2929	0	0
250	4777	2930	0	0
251	4780	2931	0	0
252	4775	2932	0	0
253	4776	2933	0	0
254	4775	2934	0	0
255	4780	2935	0	1
