isamp	adc	time	tot	eoe
0	4774	40960	0	0
1	4777	40961	0	0
2	4778	40962	0	0
3	4780	40963	0	0
4	4774	40964	0	0
5	4780	40965	0	0
6	4781	40966	0	0
7	4773	40967	0	0
8	4780	40968	0	0
9	4775	40969	0	0
10	4779	40970	0	0
11	4778	40971	0	0
12	4774	40972	0	0
13	4779	40973	0	0
14	4775	40974	0	0
15	4779	40975	0	0
16	4776	40976	0	0
17	4777	40977	0	0
18	4779	40978	0	0
19	4772	40979	0	0
20	4775	40980	0	0
21	4780	40981	0	0
22	4775	40982	0	0
23	4778	40983	0	0
24	4777	40984	0	0
25	4778	40985	0	0
26	4780	40986	0	0
27	4775	40987	0	0
28	4779	40988	0	0
29	4779	40989	0	0
30	4779	40990	0	0
31	4780	40991	0	0
32	4776	40992	0	0
33	4781	40993	0	0
34	4773	40994	0	0
35	4781	40995	0	0
36	4776	40996	0	0
37	4776	40997	0	0
38	4777	40998	0	0
39	4772	40999	0	0
40	4778	41000	0	0
41	4777	41001	0	0
42	4775	41002	0	0
43	4780	41003	0	0
44	4774	41004	0	0
45	4778	41005	0	0
46	4776	41006	0	0
47	4773	41007	0	0
48	4776	41008	0	0
49	4781	41009	0	0
50	4775	41010	0	0
51	4778	41011	0	0
52	4777	41012	0	0
53	4778	41013	0	0
54	4777	41014	0	0
55	4777	41015	0	0
56	4776	41016	0	0
57	4779	41017	0	0
58	4781	41018	0	0
59	4772	41019	0	0
60	4781	41020	0	0
61	4776	41021	0	0
62	4779	41022	0	0
63	4781	41023	0	0
64	4777	41024	0	0
65	4776	41025	0	0
66	4779	41026	0	0
67	4774	41027	0	0
68	4780	41028	0	0
69	4772	41029	0	0
70	4780	41030	0	0
71	4782	41031	0	0
72	4771	41032	0	0
73	4780	41033	0	0
74	4775	41034	0	0
75	4777	41035	0	0
76	4782	41036	0	0
77	4773	41037	0	0
78	4777	41038	0	0
79	4776	41039	0	0
80	4778	41040	0	0
81	4775	41041	0	0
82	4772	41042	0	0
83	4777	41043	0	0
84	4772	41044	0	0
85	4783	41045	0	0
86	4876	41046	0	0
87	5167	41047	0	0
88	5538	41048	0	0
89	5621	41049	0	0
90	5532	41050	0	0
91	5422	41051	0	0
92	5305	41052	0	0
93	5175	41053	0	0
94	5058	41054	0	0
95	4978	41055	0	0
96	4920	41056	0	0
97	4874	41057	0	0
98	4843	41058	0	0
99	4815	41059	0	0
100	4814	41060	0	0
101	4830	41061	0	0
102	4828	41062	0	0
103	4813	41063	0	0
104	4801	41064	0	0
105	4800	41065	0	0
106	4806	41066	0	0
107	4792	41067	0	0
108	4793	41068	0	0
109	4786	41069	0	0
110	4785	41070	0	0
111	4789	41071	0	0
112	4781	41072	0	0
113	4789	41073	0	0
114	4780	41074	0	0
115	4783	41075	0	0
116	4781	41076	0	0
117	4775	41077	0	0
118	4781	41078	0	0
119	4771	41079	0	0
120	4781	41080	0	0
121	4778	41081	0	0
122	4776	41082	0	0
123	4781	41083	0	0
124	4773	41084	0	0
125	4776	41085	0	0
126	4782	41086	0	0
127	4776	41087	0	0
128	4777	41088	0	0
129	4778	41089	0	0
130	4776	41090	0	0
131	4779	41091	0	0
132	4775	41092	0	0
133	4781	41093	0	0
134	4777	41094	0	0
135	4774	41095	0	0
136	4778	41096	0	0
137	4780	41097	0	0
138	4777	41098	0	0
139	4777	41099	0	0
140	4778	41100	0	0
141	4776	41101	0	0
142	4775	41102	0	0
143	4778	41103	0	0
144	4771	41104	0	0
145	4777	41105	0	0
146	4778	41106	0	0
147	4773	41107	0	0
148	4778	41108	0	0
149	4771	41109	0	0
150	4777	41110	0	0
151	4775	41111	0	0
152	4776	41112	0	0
153	4780	41113	0	0
154	4776	41114	0	0
155	4775	41115	0	0
156	4780	41116	0	0
157	4775	41117	0	0
158	4780	41118	0	0
159	4779	41119	0	0
160	4772	41120	0	0
161	4776	41121	0	0
162	4776	41122	0	0
163	4775	41123	0	0
164	4775	41124	0	0
165	4777	41125	0	0
166	4780	41126	0	0
167	4776	41127	0	0
168	4777	41128	0	0
169	4777	41129	0	0
170	4778	41130	0	0
171	4775	41131	0	0
172	4775	41132	0	0
173	4782	41133	0	0
174	4774	41134	0	0
175	4782	41135	0	0
176	4775	41136	0	0
177	4775	41137	0	0
178	4778	41138	0	0
179	4773	41139	0	0
180	4774	41140	0	0
181	4778	41141	0	0
182	4773	41142	0	0
183	4777	41143	0	0
184	4777	41144	0	0
185	4778	41145	0	0
186	4777	41146	0	0
187	4775	41147	0	0
188	4776	41148	0	0
189	4780	41149	0	0
190	4776	41150	0	0
191	4777	41151	0	0
192	4775	41152	0	0
193	4778	41153	0	0
194	4775	41154	0	0
195	4776	41155	0	0
196	4777	41156	0	0
197	4771	41157	0	0
198	4779	41158	0	0
199	4772	41159	0	0
200	4778	41160	0	0
201	4778	41161	0	0
202	4773	41162	0	0
203	4780	41163	0	0
204	4772	41164	0	0
205	4780	41165	0	0
206	4779	41166	0	0
207	4774	41167	0	0
208	4776	41168	0	0
209	4776	41169	0	0
210	4773	41170	0	0
211	4779	41171	0	0
212	4776	41172	0	0
213	4778	41173	0	0
214	4776	41174	0	0
215	4780	41175	0	0
216	4779	41176	0	0
217	4778	41177	0	0
218	4779	41178	0	0
219	4779	41179	0	0
220	4775	41180	0	0
221	4775	41181	0	0
222	4775	41182	0	0
223	4780	41183	0	0
224	4775	41184	0	0
225	4776	41185	0	0
226	4776	41186	0	0
227	4774	41187	0	0
228	4778	41188	0	0
229	4774	41189	0	0
230	4773	41190	0	0
231	4780	41191	0	0
232	4771	41192	0	0
233	4776	41193	0	0
234	4774	41194	0	0
235	4773	41195	0	0
236	4777	41196	0	0
237	4775	41197	0	0
238	4777	41198	0	0
239	4776	41199	0	0
240	4772	41200	0	0
241	4776	41201	0	0
242	4772	41202	0	0
243	4780	41203	0	0
244	4778	41204	0	0
245	4780	41205	0	0
246	4782	41206	0	0
247	4774	41207	0	0
248	4778	41208	0	0
249	4774	41209	0	0
250	4776	41210	0	0
251	4781	41211	0	0
252	4778	41212	0	0
253	4782	41213	0	0
254	4772	41214	0	0
255	4772	41215	0	1
