isamp	adc	time	tot	eoe
213	4777	14645	0	0
214	4777	14646	0	0
215	4780	14647	0	0
216	4777	14648	0	0
217	4779	14649	0	0
218	4776	14650	0	0
219	4776	14651	0	0
220	4781	14652	0	0
221	4774	14653	0	0
222	4780	14654	0	0
223	4772	14655	0	0
224	4778	14656	0	0
225	4775	14657	0	0
226	4778	14658	0	0
227	4777	14659	0	0
228	4773	14660	0	0
229	4775	14661	0	0
230	4781	14662	0	0
231	4772	14663	0	0
232	4780	14664	0	0
233	4778	14665	0	0
234	4776	14666	0	0
235	4779	14667	0	0
236	4773	14668	0	0
237	4780	14669	0	0
238	4776	14670	0	0
239	4779	14671	0	0
240	4778	14672	0	0
241	4773	14673	0	0
242	4781	14674	0	0
243	4771	14675	0	0
244	4772	14676	0	0
245	4780	14677	0	0
246	4776	14678	0	0
247	4778	14679	0	0
248	4769	14680	0	0
249	4780	14681	0	0
250	4775	14682	0	0
251	4774	14683	0	0
252	4781	14684	0	0
253	4779	14685	0	0
254	4776	14686	0	0
255	4780	14687	0	1
