isamp	adc	time	tot	eoe
175	4775	25091	0	0
176	4778	25092	0	0
177	4778	25093	0	0
178	4777	25094	0	0
179	4772	25095	0	0
180	4773	25096	0	0
181	4777	25097	0	0
182	4774	25098	0	0
183	4775	25099	0	0
184	4778	25100	0	0
185	4772	25101	0	0
186	4774	25102	0	0
187	4775	25103	0	0
188	4772	25104	0	0
189	4777	25105	0	0
190	4774	25106	0	0
191	4774	25107	0	0
192	4778	25108	0	0
193	4774	25109	0	0
194	4776	25110	0	0
195	4775	25111	0	0
196	4779	25112	0	0
197	4779	25113	0	0
198	4772	25114	0	0
199	4783	25115	0	0
200	4772	25116	0	0
201	4782	25117	0	0
202	4778	25118	0	0
203	4776	25119	0	0
204	4777	25120	0	0
205	4779	25121	0	0
206	4772	25122	0	0
207	4777	25123	0	0
208	4776	25124	0	0
209	4777	25125	0	0
210	4778	25126	0	0
211	4776	25127	0	0
212	4777	25128	0	0
213	4776	25129	0	0
214	4777	25130	0	0
215	4774	25131	0	0
216	4778	25132	0	0
217	4781	25133	0	0
218	4774	25134	0	0
219	4778	25135	0	0
220	4769	25136	0	0
221	4776	25137	0	0
222	4781	25138	0	0
223	4771	25139	0	0
224	4776	25140	0	0
225	4774	25141	0	0
226	4779	25142	0	0
227	4779	25143	0	0
228	4775	25144	0	0
229	4779	25145	0	0
230	4774	25146	0	0
231	4776	25147	0	0
232	4781	25148	0	0
233	4776	25149	0	0
234	4779	25150	0	0
235	4775	25151	0	0
236	4777	25152	0	0
237	4776	25153	0	0
238	4777	25154	0	0
239	4778	25155	0	0
240	4775	25156	0	0
241	4777	25157	0	0
242	4778	25158	0	0
243	4774	25159	0	0
244	4778	25160	0	0
245	4776	25161	0	0
246	4776	25162	0	0
247	4779	25163	0	0
248	4774	25164	0	0
249	4778	25165	0	0
250	4774	25166	0	0
251	4773	25167	0	0
252	4779	25168	0	0
253	4775	25169	0	0
254	4780	25170	0	0
255	4777	25171	0	1
