isamp	adc	time	tot	eoe
0	4772	1408	0	0
1	4781	1409	0	0
2	4774	1410	0	0
3	4779	1411	0	0
4	4777	1412	0	0
5	4781	1413	0	0
6	4780	1414	0	0
7	4774	1415	0	0
8	4778	1416	0	0
9	4777	1417	0	0
10	4779	1418	0	0
11	4783	1419	0	0
12	4778	1420	0	0
13	4784	1421	0	0
14	4774	1422	0	0
15	4777	1423	0	0
16	4775	1424	0	0
17	4780	1425	0	0
18	4779	1426	0	0
19	4779	1427	0	0
20	4774	1428	0	0
21	4779	1429	0	0
22	4774	1430	0	0
23	4778	1431	0	0
24	4772	1432	0	0
25	4773	1433	0	0
26	4779	1434	0	0
27	4775	1435	0	0
28	4780	1436	0	0
29	4778	1437	0	0
30	4778	1438	0	0
31	4779	1439	0	0
32	4775	1440	0	0
33	4778	1441	0	0
34	4777	1442	0	0
35	4777	1443	0	0
36	4781	1444	0	0
37	4772	1445	0	0
38	4778	1446	0	0
39	4775	1447	0	0
40	4777	1448	0	0
41	4779	1449	0	0
42	4774	1450	0	0
43	4781	1451	0	0
44	4775	1452	0	0
45	4780	1453	0	0
46	4781	1454	0	0
47	4775	1455	0	0
48	4778	1456	0	0
49	4775	1457	0	0
50	4779	1458	0	0
51	4782	1459	0	0
52	4778	1460	0	0
53	4780	1461	0	0
54	4772	1462	0	0
55	4775	1463	0	0
56	4774	1464	0	0
57	4781	1465	0	0
58	4779	1466	0	0
59	4780	1467	0	0
60	4776	1468	0	0
61	4781	1469	0	0
62	4773	1470	0	0
63	4779	1471	0	0
64	4779	1472	0	0
65	4776	1473	0	0
66	4781	1474	0	0
67	4772	1475	0	0
68	4782	1476	0	0
69	4774	1477	0	0
70	4779	1478	0	0
71	4780	1479	0	0
72	4775	1480	0	0
73	4780	1481	0	0
74	4778	1482	0	0
75	4776	1483	0	0
76	4781	1484	0	0
77	4775	1485	0	0
78	4781	1486	0	0
79	4778	1487	0	0
80	4777	1488	0	0
81	4781	1489	0	0
82	4774	1490	0	0
83	4779	1491	0	0
84	4814	1492	0	0
85	4983	1493	0	0
86	5245	1494	0	0
87	5416	1495	0	0
88	5440	1496	0	0
89	5412	1497	0	0
90	5362	1498	0	0
91	5247	1499	0	0
92	5131	1500	0	0
93	5063	1501	0	0
94	5004	1502	0	0
95	4960	1503	0	0
96	4920	1504	0	0
97	4879	1505	0	0
98	4849	1506	0	0
99	4824	1507	0	0
100	4816	1508	0	0
