isamp	adc	time	tot	eoe
0	4773	32928	0	0
1	4778	32929	0	0
2	4774	32930	0	0
3	4774	32931	0	0
4	4776	32932	0	0
5	4774	32933	0	0
6	4780	32934	0	0
7	4778	32935	0	0
8	4772	32936	0	0
9	4783	32937	0	0
10	4777	32938	0	0
11	4778	32939	0	0
12	4774	32940	0	0
13	4773	32941	0	0
14	4777	32942	0	0
15	4779	32943	0	0
16	4774	32944	0	0
17	4777	32945	0	0
18	4775	32946	0	0
19	4777	32947	0	0
20	4776	32948	0	0
21	4778	32949	0	0
22	4780	32950	0	0
23	4778	32951	0	0
24	4781	32952	0	0
25	4775	32953	0	0
26	4781	32954	0	0
27	4775	32955	0	0
28	4777	32956	0	0
29	4778	32957	0	0
30	4777	32958	0	0
31	4782	32959	0	0
32	4774	32960	0	0
33	4781	32961	0	0
34	4782	32962	0	0
35	4776	32963	0	0
36	4778	32964	0	0
37	4779	32965	0	0
38	4775	32966	0	0
39	4782	32967	0	0
40	4775	32968	0	0
41	4775	32969	0	0
42	4776	32970	0	0
43	4774	32971	0	0
44	4780	32972	0	0
45	4776	32973	0	0
46	4776	32974	0	0
47	4778	32975	0	0
48	4776	32976	0	0
49	4776	32977	0	0
50	4775	32978	0	0
51	4777	32979	0	0
52	4774	32980	0	0
53	4777	32981	0	0
54	4778	32982	0	0
55	4774	32983	0	0
56	4781	32984	0	0
57	4770	32985	0	0
58	4774	32986	0	0
59	4775	32987	0	0
60	4773	32988	0	0
61	4777	32989	0	0
62	4777	32990	0	0
63	4776	32991	0	0
64	4786	32992	0	0
65	4776	32993	0	0
66	4778	32994	0	0
67	4779	32995	0	0
68	4775	32996	0	0
69	4781	32997	0	0
70	4777	32998	0	0
71	4776	32999	0	0
72	4776	33000	0	0
73	4780	33001	0	0
74	4780	33002	0	0
75	4780	33003	0	0
76	4777	33004	0	0
77	4780	33005	0	0
78	4779	33006	0	0
79	4776	33007	0	0
80	4775	33008	0	0
81	4779	33009	0	0
82	4775	33010	0	0
83	4778	33011	0	0
84	4789	33012	0	0
85	4844	33013	0	0
86	5092	33014	0	0
87	5506	33015	0	0
88	5721	33016	0	0
89	5641	33017	0	0
90	5502	33018	0	0
91	5410	33019	0	0
92	5294	33020	0	0
93	5176	33021	0	0
94	5081	33022	0	0
95	4987	33023	0	0
96	4917	33024	0	0
97	4870	33025	0	0
98	4847	33026	0	0
99	4840	33027	0	0
100	4824	33028	0	0
101	4814	33029	0	0
102	4807	33030	0	0
103	4820	33031	0	0
104	4819	33032	0	0
105	4810	33033	0	0
106	4809	33034	0	0
107	4798	33035	0	0
108	4793	33036	0	0
109	4793	33037	0	0
110	4780	33038	0	0
111	4785	33039	0	0
112	4777	33040	0	0
113	4780	33041	0	0
114	4783	33042	0	0
115	4778	33043	0	0
116	4781	33044	0	0
117	4781	33045	0	0
