isamp	adc	time	tot	eoe
175	4779	35363	0	0
176	4780	35364	0	0
177	4777	35365	0	0
178	4777	35366	0	0
179	4772	35367	0	0
180	4771	35368	0	0
181	4778	35369	0	0
182	4772	35370	0	0
183	4777	35371	0	0
184	4775	35372	0	0
185	4778	35373	0	0
186	4778	35374	0	0
187	4772	35375	0	0
188	4777	35376	0	0
189	4776	35377	0	0
190	4775	35378	0	0
191	4777	35379	0	0
192	4779	35380	0	0
193	4778	35381	0	0
194	4779	35382	0	0
195	4776	35383	0	0
196	4778	35384	0	0
197	4774	35385	0	0
198	4783	35386	0	0
199	4779	35387	0	0
200	4779	35388	0	0
201	4779	35389	0	0
202	4779	35390	0	0
203	4778	35391	0	0
204	4773	35392	0	0
205	4778	35393	0	0
206	4781	35394	0	0
207	4774	35395	0	0
208	4780	35396	0	0
209	4777	35397	0	0
210	4775	35398	0	0
211	4778	35399	0	0
212	4774	35400	0	0
213	4776	35401	0	0
214	4778	35402	0	0
215	4777	35403	0	0
216	4779	35404	0	0
217	4773	35405	0	0
218	4781	35406	0	0
219	4770	35407	0	0
220	4776	35408	0	0
221	4775	35409	0	0
222	4776	35410	0	0
223	4779	35411	0	0
224	4775	35412	0	0
225	4781	35413	0	0
226	4776	35414	0	0
227	4772	35415	0	0
228	4783	35416	0	0
229	4773	35417	0	0
230	4777	35418	0	0
231	4783	35419	0	0
232	4771	35420	0	0
233	4779	35421	0	0
234	4775	35422	0	0
235	4778	35423	0	0
236	4777	35424	0	0
237	4776	35425	0	0
238	4785	35426	0	0
239	4775	35427	0	0
240	4778	35428	0	0
241	4778	35429	0	0
242	4778	35430	0	0
243	4781	35431	0	0
244	4774	35432	0	0
245	4780	35433	0	0
246	4779	35434	0	0
247	4778	35435	0	0
248	4776	35436	0	0
249	4773	35437	0	0
250	4774	35438	0	0
251	4780	35439	0	0
252	4775	35440	0	0
253	4783	35441	0	0
254	4774	35442	0	0
255	4777	35443	0	1
