isamp	adc	time	tot	eoe
0	4776	51248	0	0
1	4777	51249	0	0
2	4778	51250	0	0
3	4778	51251	0	0
4	4778	51252	0	0
5	4776	51253	0	0
6	4782	51254	0	0
7	4773	51255	0	0
8	4776	51256	0	0
9	4783	51257	0	0
10	4771	51258	0	0
11	4777	51259	0	0
12	4777	51260	0	0
13	4778	51261	0	0
14	4784	51262	0	0
15	4777	51263	0	0
16	4779	51264	0	0
17	4778	51265	0	0
18	4780	51266	0	0
19	4782	51267	0	0
20	4778	51268	0	0
21	4779	51269	0	0
22	4779	51270	0	0
23	4776	51271	0	0
24	4780	51272	0	0
25	4776	51273	0	0
26	4778	51274	0	0
27	4776	51275	0	0
28	4777	51276	0	0
29	4779	51277	0	0
30	4773	51278	0	0
31	4781	51279	0	0
32	4777	51280	0	0
33	4780	51281	0	0
34	4783	51282	0	0
35	4775	51283	0	0
36	4782	51284	0	0
37	4781	51285	0	0
38	4773	51286	0	0
39	4780	51287	0	0
40	4774	51288	0	0
41	4779	51289	0	0
42	4776	51290	0	0
43	4779	51291	0	0
44	4780	51292	0	0
45	4779	51293	0	0
46	4776	51294	0	0
47	4779	51295	0	0
48	4772	51296	0	0
49	4778	51297	0	0
50	4776	51298	0	0
51	4777	51299	0	0
52	4777	51300	0	0
53	4779	51301	0	0
54	4779	51302	0	0
55	4774	51303	0	0
56	4783	51304	0	0
57	4777	51305	0	0
58	4776	51306	0	0
59	4781	51307	0	0
60	4776	51308	0	0
61	4782	51309	0	0
62	4777	51310	0	0
63	4773	51311	0	0
64	4782	51312	0	0
65	4775	51313	0	0
66	4779	51314	0	0
67	4779	51315	0	0
68	4777	51316	0	0
69	4785	51317	0	0
70	4774	51318	0	0
71	4778	51319	0	0
72	4778	51320	0	0
73	4777	51321	0	0
74	4781	51322	0	0
75	4781	51323	0	0
76	4780	51324	0	0
77	4778	51325	0	0
78	4777	51326	0	0
79	4778	51327	0	0
80	4775	51328	0	0
81	4783	51329	0	0
82	4780	51330	0	0
83	4778	51331	0	0
84	4783	51332	0	0
85	4775	51333	0	0
86	4785	51334	0	0
87	4785	51335	0	0
88	4828	51336	0	0
89	5017	51337	0	0
90	5297	51338	0	0
91	5482	51339	0	0
92	5523	51340	0	0
93	5482	51341	0	0
94	5390	51342	0	0
95	5260	51343	0	0
96	5163	51344	0	0
97	5077	51345	0	0
98	5000	51346	0	0
99	4931	51347	0	0
100	4890	51348	0	0
101	4864	51349	0	0
102	4833	51350	0	0
103	4829	51351	0	0
104	4830	51352	0	0
105	4822	51353	0	0
106	4812	51354	0	0
107	4815	51355	0	0
108	4822	51356	0	0
109	4821	51357	0	0
110	4801	51358	0	0
111	4797	51359	0	0
112	4788	51360	0	0
113	4787	51361	0	0
114	4784	51362	0	0
115	4775	51363	0	0
116	4780	51364	0	0
117	4780	51365	0	0
118	4775	51366	0	0
119	4782	51367	0	0
120	4778	51368	0	0
121	4782	51369	0	0
122	4779	51370	0	0
123	4778	51371	0	0
124	4776	51372	0	0
125	4779	51373	0	0
126	4778	51374	0	0
127	4778	51375	0	0
128	4776	51376	0	0
129	4784	51377	0	0
130	4778	51378	0	0
131	4779	51379	0	0
132	4773	51380	0	0
133	4778	51381	0	0
134	4780	51382	0	0
135	4778	51383	0	0
136	4780	51384	0	0
137	4777	51385	0	0
138	4778	51386	0	0
139	4775	51387	0	0
140	4771	51388	0	0
141	4780	51389	0	0
142	4778	51390	0	0
143	4779	51391	0	0
144	4782	51392	0	0
145	4778	51393	0	0
146	4782	51394	0	0
147	4778	51395	0	0
148	4781	51396	0	0
149	4780	51397	0	0
150	4779	51398	0	0
151	4783	51399	0	0
152	4773	51400	0	0
153	4775	51401	0	0
154	4778	51402	0	0
155	4775	51403	0	0
156	4780	51404	0	0
157	4775	51405	0	0
158	4776	51406	0	0
159	4780	51407	0	0
160	4774	51408	0	0
161	4778	51409	0	0
162	4776	51410	0	0
163	4779	51411	0	0
164	4777	51412	0	0
165	4777	51413	0	0
166	4781	51414	0	0
167	4776	51415	0	0
168	4779	51416	0	0
169	4777	51417	0	0
170	4775	51418	0	0
171	4780	51419	0	0
172	4774	51420	0	0
173	4784	51421	0	0
174	4778	51422	0	0
175	4778	51423	0	0
176	4777	51424	0	0
177	4778	51425	0	0
178	4777	51426	0	0
179	4778	51427	0	0
180	4779	51428	0	0
181	4781	51429	0	0
182	4778	51430	0	0
183	4776	51431	0	0
184	4777	51432	0	0
185	4777	51433	0	0
186	4777	51434	0	0
187	4779	51435	0	0
188	4778	51436	0	0
189	4776	51437	0	0
190	4774	51438	0	0
191	4780	51439	0	0
192	4775	51440	0	0
193	4778	51441	0	0
194	4785	51442	0	0
195	4776	51443	0	0
196	4780	51444	0	0
197	4774	51445	0	0
198	4779	51446	0	0
199	4780	51447	0	0
200	4777	51448	0	0
201	4780	51449	0	0
202	4772	51450	0	0
203	4774	51451	0	0
204	4780	51452	0	0
205	4775	51453	0	0
206	4779	51454	0	0
207	4778	51455	0	0
208	4778	51456	0	0
209	4780	51457	0	0
210	4779	51458	0	0
211	4779	51459	0	0
212	4774	51460	0	0
213	4777	51461	0	0
214	4782	51462	0	0
215	4774	51463	0	0
216	4777	51464	0	0
217	4777	51465	0	0
218	4778	51466	0	0
219	4779	51467	0	0
220	4778	51468	0	0
221	4779	51469	0	0
222	4780	51470	0	0
223	4779	51471	0	0
224	4780	51472	0	0
225	4773	51473	0	0
226	4779	51474	0	0
227	4775	51475	0	0
228	4775	51476	0	0
229	4778	51477	0	0
230	4775	51478	0	0
231	4780	51479	0	0
232	4777	51480	0	0
233	4779	51481	0	0
234	4780	51482	0	0
235	4780	51483	0	0
236	4775	51484	0	0
237	4776	51485	0	0
238	4776	51486	0	0
239	4778	51487	0	0
240	4770	51488	0	0
241	4779	51489	0	0
242	4775	51490	0	0
243	4779	51491	0	0
244	4783	51492	0	0
245	4772	51493	0	0
246	4777	51494	0	0
247	4774	51495	0	0
248	4781	51496	0	0
249	4781	51497	0	0
250	4776	51498	0	0
251	4780	51499	0	0
252	4778	51500	0	0
253	4780	51501	0	0
254	4780	51502	0	0
255	4778	51503	0	1
