isamp	adc	time	tot	eoe
0	4772	25160	0	0
1	4779	25161	0	0
2	4772	25162	0	0
3	4780	25163	0	0
4	4775	25164	0	0
5	4776	25165	0	0
6	4772	25166	0	0
7	4777	25167	0	0
8	4772	25168	0	0
9	4780	25169	0	0
10	4777	25170	0	0
11	4779	25171	0	0
12	4777	25172	0	0
13	4781	25173	0	0
14	4776	25174	0	0
15	4775	25175	0	0
16	4777	25176	0	0
17	4775	25177	0	0
18	4778	25178	0	0
19	4777	25179	0	0
20	4770	25180	0	0
21	4780	25181	0	0
22	4773	25182	0	0
23	4776	25183	0	0
24	4775	25184	0	0
25	4775	25185	0	0
26	4783	25186	0	0
27	4777	25187	0	0
28	4776	25188	0	0
29	4779	25189	0	0
30	4776	25190	0	0
31	4778	25191	0	0
32	4777	25192	0	0
33	4773	25193	0	0
34	4777	25194	0	0
35	4774	25195	0	0
36	4773	25196	0	0
37	4777	25197	0	0
38	4774	25198	0	0
39	4776	25199	0	0
40	4772	25200	0	0
41	4780	25201	0	0
42	4773	25202	0	0
43	4777	25203	0	0
44	4773	25204	0	0
45	4777	25205	0	0
46	4785	25206	0	0
47	4771	25207	0	0
48	4775	25208	0	0
49	4776	25209	0	0
50	4774	25210	0	0
51	4782	25211	0	0
52	4774	25212	0	0
53	4777	25213	0	0
54	4784	25214	0	0
55	4771	25215	0	0
56	4780	25216	0	0
57	4781	25217	0	0
58	4773	25218	0	0
59	4781	25219	0	0
60	4773	25220	0	0
61	4779	25221	0	0
62	4777	25222	0	0
63	4775	25223	0	0
64	4779	25224	0	0
65	4777	25225	0	0
66	4781	25226	0	0
67	4771	25227	0	0
68	4775	25228	0	0
69	4779	25229	0	0
70	4774	25230	0	0
71	4780	25231	0	0
72	4773	25232	0	0
73	4782	25233	0	0
74	4778	25234	0	0
75	4774	25235	0	0
76	4776	25236	0	0
77	4775	25237	0	0
78	4782	25238	0	0
79	4783	25239	0	0
80	4772	25240	0	0
81	4780	25241	0	0
82	4775	25242	0	0
83	4778	25243	0	0
84	4778	25244	0	0
85	4777	25245	0	0
86	4791	25246	0	0
87	4856	25247	0	0
88	5043	25248	0	0
89	5326	25249	0	0
90	5512	25250	0	0
91	5580	25251	0	0
92	5521	25252	0	0
93	5406	25253	0	0
94	5264	25254	0	0
95	5149	25255	0	0
96	5054	25256	0	0
97	4985	25257	0	0
98	4930	25258	0	0
99	4896	25259	0	0
100	4859	25260	0	0
101	4847	25261	0	0
102	4830	25262	0	0
103	4818	25263	0	0
104	4816	25264	0	0
105	4812	25265	0	0
106	4820	25266	0	0
107	4809	25267	0	0
108	4806	25268	0	0
109	4803	25269	0	0
110	4793	25270	0	0
111	4794	25271	0	0
112	4786	25272	0	0
113	4785	25273	0	0
114	4792	25274	0	0
115	4781	25275	0	0
116	4787	25276	0	0
117	4786	25277	0	0
118	4783	25278	0	0
119	4781	25279	0	0
120	4776	25280	0	0
121	4782	25281	0	0
122	4775	25282	0	0
123	4780	25283	0	0
124	4778	25284	0	0
125	4777	25285	0	0
126	4774	25286	0	0
127	4776	25287	0	0
128	4778	25288	0	0
129	4775	25289	0	0
130	4776	25290	0	0
131	4778	25291	0	0
132	4773	25292	0	0
133	4778	25293	0	0
134	4777	25294	0	0
135	4774	25295	0	0
136	4780	25296	0	0
137	4775	25297	0	0
138	4772	25298	0	0
139	4780	25299	0	0
140	4773	25300	0	0
141	4778	25301	0	0
142	4777	25302	0	0
143	4777	25303	0	0
144	4775	25304	0	0
145	4776	25305	0	0
146	4779	25306	0	0
147	4776	25307	0	0
148	4773	25308	0	0
149	4782	25309	0	0
150	4779	25310	0	0
151	4776	25311	0	0
152	4775	25312	0	0
153	4779	25313	0	0
154	4776	25314	0	0
155	4777	25315	0	0
156	4774	25316	0	0
157	4774	25317	0	0
158	4780	25318	0	0
159	4781	25319	0	0
160	4773	25320	0	0
161	4779	25321	0	0
162	4778	25322	0	0
163	4776	25323	0	0
164	4776	25324	0	0
165	4782	25325	0	0
166	4776	25326	0	0
167	4778	25327	0	0
168	4776	25328	0	0
169	4781	25329	0	0
170	4778	25330	0	0
171	4780	25331	0	0
172	4773	25332	0	0
173	4781	25333	0	0
174	4777	25334	0	0
175	4776	25335	0	0
176	4777	25336	0	0
177	4773	25337	0	0
178	4779	25338	0	0
179	4778	25339	0	0
180	4779	25340	0	0
181	4780	25341	0	0
182	4777	25342	0	0
183	4781	25343	0	0
184	4776	25344	0	0
185	4775	25345	0	0
186	4780	25346	0	0
187	4776	25347	0	0
188	4775	25348	0	0
189	4778	25349	0	0
190	4773	25350	0	0
191	4783	25351	0	0
192	4778	25352	0	0
193	4782	25353	0	0
194	4779	25354	0	0
195	4777	25355	0	0
196	4779	25356	0	0
197	4773	25357	0	0
198	4775	25358	0	0
199	4778	25359	0	0
200	4777	25360	0	0
201	4779	25361	0	0
202	4775	25362	0	0
203	4773	25363	0	0
204	4775	25364	0	0
205	4774	25365	0	0
206	4778	25366	0	0
207	4774	25367	0	0
208	4779	25368	0	0
209	4777	25369	0	0
210	4770	25370	0	0
211	4777	25371	0	0
212	4774	25372	0	0
213	4773	25373	0	0
214	4774	25374	0	0
215	4774	25375	0	0
216	4777	25376	0	0
217	4778	25377	0	0
218	4772	25378	0	0
219	4779	25379	0	0
220	4772	25380	0	0
221	4775	25381	0	0
222	4775	25382	0	0
223	4769	25383	0	0
224	4778	25384	0	0
225	4776	25385	0	0
226	4776	25386	0	0
227	4777	25387	0	0
228	4777	25388	0	0
229	4782	25389	0	0
230	4773	25390	0	0
231	4779	25391	0	0
232	4773	25392	0	0
233	4779	25393	0	0
234	4776	25394	0	0
235	4774	25395	0	0
236	4776	25396	0	0
237	4776	25397	0	0
238	4776	25398	0	0
239	4785	25399	0	0
240	4770	25400	0	0
241	4782	25401	0	0
242	4776	25402	0	0
243	4779	25403	0	0
244	4776	25404	0	0
245	4772	25405	0	0
246	4779	25406	0	0
247	4774	25407	0	0
248	4772	25408	0	0
