isamp	adc	time	tot	eoe
0	4775	8196	0	0
1	4777	8197	0	0
2	4777	8198	0	0
3	4770	8199	0	0
4	4772	8200	0	0
5	4781	8201	0	0
6	4773	8202	0	0
7	4778	8203	0	0
8	4777	8204	0	0
9	4775	8205	0	0
10	4778	8206	0	0
11	4775	8207	0	0
12	4775	8208	0	0
13	4775	8209	0	0
14	4775	8210	0	0
15	4777	8211	0	0
16	4777	8212	0	0
17	4777	8213	0	0
18	4775	8214	0	0
19	4776	8215	0	0
20	4774	8216	0	0
21	4770	8217	0	0
22	4775	8218	0	0
23	4771	8219	0	0
24	4774	8220	0	0
25	4777	8221	0	0
26	4774	8222	0	0
27	4776	8223	0	0
28	4774	8224	0	0
29	4775	8225	0	0
30	4779	8226	0	0
31	4774	8227	0	0
32	4778	8228	0	0
33	4773	8229	0	0
34	4773	8230	0	0
35	4777	8231	0	0
36	4768	8232	0	0
37	4779	8233	0	0
38	4773	8234	0	0
39	4770	8235	0	0
40	4776	8236	0	0
41	4775	8237	0	0
42	4776	8238	0	0
43	4776	8239	0	0
44	4775	8240	0	0
45	4779	8241	0	0
46	4775	8242	0	0
47	4780	8243	0	0
48	4774	8244	0	0
49	4779	8245	0	0
50	4774	8246	0	0
51	4770	8247	0	0
52	4775	8248	0	0
53	4774	8249	0	0
54	4774	8250	0	0
55	4777	8251	0	0
56	4772	8252	0	0
57	4775	8253	0	0
58	4774	8254	0	0
59	4774	8255	0	0
60	4777	8256	0	0
61	4772	8257	0	0
62	4778	8258	0	0
63	4779	8259	0	0
64	4771	8260	0	0
65	4779	8261	0	0
66	4776	8262	0	0
67	4778	8263	0	0
68	4776	8264	0	0
69	4777	8265	0	0
70	4779	8266	0	0
71	4772	8267	0	0
72	4775	8268	0	0
73	4772	8269	0	0
74	4776	8270	0	0
75	4773	8271	0	0
76	4777	8272	0	0
77	4778	8273	0	0
78	4772	8274	0	0
79	4779	8275	0	0
80	4777	8276	0	0
81	4780	8277	0	0
82	4778	8278	0	0
83	4771	8279	0	0
84	4781	8280	0	0
85	4855	8281	0	0
86	5107	8282	0	0
87	5406	8283	0	0
88	5534	8284	0	0
89	5519	8285	0	0
90	5446	8286	0	0
91	5336	8287	0	0
92	5226	8288	0	0
93	5122	8289	0	0
94	5027	8290	0	0
95	4964	8291	0	0
96	4909	8292	0	0
97	4881	8293	0	0
98	4846	8294	0	0
99	4828	8295	0	0
100	4821	8296	0	0
101	4813	8297	0	0
102	4810	8298	0	0
103	4799	8299	0	0
104	4804	8300	0	0
105	4808	8301	0	0
106	4805	8302	0	0
107	4812	8303	0	0
108	4811	8304	0	0
109	4812	8305	0	0
110	4802	8306	0	0
111	4788	8307	0	0
112	4789	8308	0	0
113	4781	8309	0	0
114	4781	8310	0	0
115	4785	8311	0	0
116	4779	8312	0	0
117	4785	8313	0	0
118	4777	8314	0	0
119	4778	8315	0	0
120	4776	8316	0	0
121	4778	8317	0	0
122	4781	8318	0	0
123	4777	8319	0	0
124	4774	8320	0	0
125	4781	8321	0	0
126	4776	8322	0	0
127	4777	8323	0	0
128	4772	8324	0	0
129	4775	8325	0	0
130	4779	8326	0	0
131	4775	8327	0	0
132	4776	8328	0	0
133	4776	8329	0	0
134	4779	8330	0	0
135	4778	8331	0	0
136	4772	8332	0	0
137	4779	8333	0	0
138	4771	8334	0	0
139	4775	8335	0	0
140	4778	8336	0	0
141	4770	8337	0	0
142	4776	8338	0	0
143	4773	8339	0	0
144	4775	8340	0	0
145	4779	8341	0	0
146	4774	8342	0	0
147	4775	8343	0	0
148	4774	8344	0	0
149	4776	8345	0	0
150	4776	8346	0	0
151	4777	8347	0	0
152	4773	8348	0	0
153	4772	8349	0	0
154	4777	8350	0	0
155	4774	8351	0	0
156	4777	8352	0	0
157	4776	8353	0	0
158	4774	8354	0	0
159	4775	8355	0	0
160	4776	8356	0	0
161	4770	8357	0	0
162	4777	8358	0	0
163	4771	8359	0	0
164	4780	8360	0	0
165	4778	8361	0	0
166	4774	8362	0	0
167	4778	8363	0	0
168	4771	8364	0	0
169	4776	8365	0	0
170	4780	8366	0	0
171	4772	8367	0	0
172	4779	8368	0	0
173	4773	8369	0	0
174	4774	8370	0	0
175	4772	8371	0	0
176	4770	8372	0	0
177	4775	8373	0	0
178	4772	8374	0	0
179	4773	8375	0	0
180	4772	8376	0	0
181	4773	8377	0	0
182	4775	8378	0	0
183	4772	8379	0	0
184	4775	8380	0	0
185	4779	8381	0	0
186	4774	8382	0	0
187	4777	8383	0	0
188	4770	8384	0	0
189	4772	8385	0	0
190	4780	8386	0	0
191	4772	8387	0	0
192	4780	8388	0	0
193	4776	8389	0	0
194	4775	8390	0	0
195	4777	8391	0	0
196	4776	8392	0	0
197	4778	8393	0	0
198	4777	8394	0	0
199	4774	8395	0	0
200	4775	8396	0	0
201	4776	8397	0	0
202	4775	8398	0	0
203	4778	8399	0	0
204	4775	8400	0	0
205	4777	8401	0	0
206	4774	8402	0	0
207	4777	8403	0	0
208	4773	8404	0	0
209	4779	8405	0	0
210	4780	8406	0	0
211	4776	8407	0	0
212	4778	8408	0	0
213	4772	8409	0	0
214	4776	8410	0	0
215	4776	8411	0	0
216	4771	8412	0	0
217	4777	8413	0	0
218	4774	8414	0	0
219	4774	8415	0	0
220	4773	8416	0	0
221	4772	8417	0	0
222	4779	8418	0	0
223	4772	8419	0	0
224	4774	8420	0	0
225	4777	8421	0	0
226	4772	8422	0	0
227	4775	8423	0	0
228	4777	8424	0	0
229	4773	8425	0	0
230	4780	8426	0	0
231	4768	8427	0	0
232	4778	8428	0	0
233	4774	8429	0	0
234	4776	8430	0	0
235	4780	8431	0	0
236	4773	8432	0	0
237	4777	8433	0	0
238	4775	8434	0	0
239	4776	8435	0	0
240	4774	8436	0	0
241	4773	8437	0	0
242	4779	8438	0	0
243	4767	8439	0	0
244	4780	8440	0	0
245	4777	8441	0	0
246	4773	8442	0	0
247	4777	8443	0	0
248	4771	8444	0	0
249	4773	8445	0	0
250	4776	8446	0	0
251	4771	8447	0	0
252	4774	8448	0	0
253	4775	8449	0	0
254	4774	8450	0	0
255	4773	8451	0	1
