isamp	adc	time	tot	eoe
0	4775	28972	0	0
1	4777	28973	0	0
2	4775	28974	0	0
3	4775	28975	0	0
4	4771	28976	0	0
5	4777	28977	0	0
6	4777	28978	0	0
7	4772	28979	0	0
8	4777	28980	0	0
9	4773	28981	0	0
10	4776	28982	0	0
11	4776	28983	0	0
12	4772	28984	0	0
13	4777	28985	0	0
14	4774	28986	0	0
15	4776	28987	0	0
16	4776	28988	0	0
17	4774	28989	0	0
18	4779	28990	0	0
19	4776	28991	0	0
20	4774	28992	0	0
21	4781	28993	0	0
22	4771	28994	0	0
23	4774	28995	0	0
24	4770	28996	0	0
25	4773	28997	0	0
26	4779	28998	0	0
27	4775	28999	0	0
28	4777	29000	0	0
29	4773	29001	0	0
30	4777	29002	0	0
31	4778	29003	0	0
32	4776	29004	0	0
33	4776	29005	0	0
34	4775	29006	0	0
35	4777	29007	0	0
36	4777	29008	0	0
37	4773	29009	0	0
38	4780	29010	0	0
39	4773	29011	0	0
40	4778	29012	0	0
41	4777	29013	0	0
42	4776	29014	0	0
43	4778	29015	0	0
44	4774	29016	0	0
45	4777	29017	0	0
46	4779	29018	0	0
47	4774	29019	0	0
48	4779	29020	0	0
49	4773	29021	0	0
50	4774	29022	0	0
51	4775	29023	0	0
52	4774	29024	0	0
53	4777	29025	0	0
54	4771	29026	0	0
55	4777	29027	0	0
56	4774	29028	0	0
57	4776	29029	0	0
58	4782	29030	0	0
59	4771	29031	0	0
60	4780	29032	0	0
61	4777	29033	0	0
62	4774	29034	0	0
63	4774	29035	0	0
64	4773	29036	0	0
65	4780	29037	0	0
66	4773	29038	0	0
67	4772	29039	0	0
68	4780	29040	0	0
69	4772	29041	0	0
70	4779	29042	0	0
71	4782	29043	0	0
72	4773	29044	0	0
73	4780	29045	0	0
74	4774	29046	0	0
75	4775	29047	0	0
76	4778	29048	0	0
77	4775	29049	0	0
78	4776	29050	0	0
79	4773	29051	0	0
80	4775	29052	0	0
81	4777	29053	0	0
82	4775	29054	0	0
83	4780	29055	0	0
84	4772	29056	0	0
85	4784	29057	0	0
86	4838	29058	0	0
87	5080	29059	0	0
88	5459	29060	0	0
89	5657	29061	0	0
90	5640	29062	0	0
91	5524	29063	0	0
92	5404	29064	0	0
93	5277	29065	0	0
94	5153	29066	0	0
95	5061	29067	0	0
96	4980	29068	0	0
97	4923	29069	0	0
98	4895	29070	0	0
99	4855	29071	0	0
100	4834	29072	0	0
101	4816	29073	0	0
102	4798	29074	0	0
103	4795	29075	0	0
104	4794	29076	0	0
105	4790	29077	0	0
106	4791	29078	0	0
107	4784	29079	0	0
108	4780	29080	0	0
109	4789	29081	0	0
110	4784	29082	0	0
111	4782	29083	0	0
112	4777	29084	0	0
113	4777	29085	0	0
114	4779	29086	0	0
115	4781	29087	0	0
116	4776	29088	0	0
117	4775	29089	0	0
118	4777	29090	0	0
119	4773	29091	0	0
120	4777	29092	0	0
121	4779	29093	0	0
122	4777	29094	0	0
123	4775	29095	0	0
124	4775	29096	0	0
125	4774	29097	0	0
126	4776	29098	0	0
127	4774	29099	0	0
128	4778	29100	0	0
129	4776	29101	0	0
130	4775	29102	0	0
131	4778	29103	0	0
132	4773	29104	0	0
133	4781	29105	0	0
134	4773	29106	0	0
135	4777	29107	0	0
136	4774	29108	0	0
137	4776	29109	0	0
138	4778	29110	0	0
139	4774	29111	0	0
140	4778	29112	0	0
141	4776	29113	0	0
142	4775	29114	0	0
143	4777	29115	0	0
144	4773	29116	0	0
145	4778	29117	0	0
146	4776	29118	0	0
147	4779	29119	0	0
148	4779	29120	0	0
149	4771	29121	0	0
150	4774	29122	0	0
151	4777	29123	0	0
152	4775	29124	0	0
153	4776	29125	0	0
154	4776	29126	0	0
155	4772	29127	0	0
156	4775	29128	0	0
157	4775	29129	0	0
158	4776	29130	0	0
159	4773	29131	0	0
160	4776	29132	0	0
161	4778	29133	0	0
162	4772	29134	0	0
163	4774	29135	0	0
164	4774	29136	0	0
165	4778	29137	0	0
166	4776	29138	0	0
167	4776	29139	0	0
168	4779	29140	0	0
169	4773	29141	0	0
170	4781	29142	0	0
171	4775	29143	0	0
172	4772	29144	0	0
173	4774	29145	0	0
174	4776	29146	0	0
175	4780	29147	0	0
176	4775	29148	0	0
177	4777	29149	0	0
178	4778	29150	0	0
179	4771	29151	0	0
180	4775	29152	0	0
181	4779	29153	0	0
182	4775	29154	0	0
183	4778	29155	0	0
184	4774	29156	0	0
185	4775	29157	0	0
186	4774	29158	0	0
187	4776	29159	0	0
188	4781	29160	0	0
189	4772	29161	0	0
190	4774	29162	0	0
191	4775	29163	0	0
192	4775	29164	0	0
193	4779	29165	0	0
194	4774	29166	0	0
195	4776	29167	0	0
196	4773	29168	0	0
197	4777	29169	0	0
198	4781	29170	0	0
199	4774	29171	0	0
200	4778	29172	0	0
201	4780	29173	0	0
202	4774	29174	0	0
203	4779	29175	0	0
204	4772	29176	0	0
205	4781	29177	0	0
206	4779	29178	0	0
207	4774	29179	0	0
208	4776	29180	0	0
209	4773	29181	0	0
210	4776	29182	0	0
211	4777	29183	0	0
212	4775	29184	0	0
213	4777	29185	0	0
214	4775	29186	0	0
215	4774	29187	0	0
216	4774	29188	0	0
217	4774	29189	0	0
218	4776	29190	0	0
219	4775	29191	0	0
220	4775	29192	0	0
221	4781	29193	0	0
222	4775	29194	0	0
223	4780	29195	0	0
224	4774	29196	0	0
225	4778	29197	0	0
226	4778	29198	0	0
227	4774	29199	0	0
228	4775	29200	0	0
229	4775	29201	0	0
230	4782	29202	0	0
231	4775	29203	0	0
232	4772	29204	0	0
233	4778	29205	0	0
234	4778	29206	0	0
235	4775	29207	0	0
236	4776	29208	0	0
237	4773	29209	0	0
238	4776	29210	0	0
239	4776	29211	0	0
240	4774	29212	0	0
241	4775	29213	0	0
242	4772	29214	0	0
243	4777	29215	0	0
244	4777	29216	0	0
245	4774	29217	0	0
246	4780	29218	0	0
247	4773	29219	0	0
248	4780	29220	0	0
249	4774	29221	0	0
250	4781	29222	0	0
251	4778	29223	0	0
252	4771	29224	0	0
253	4778	29225	0	0
254	4777	29226	0	0
255	4776	29227	0	1
