isamp	adc	time	tot	eoe
94	5221	35642	0	0
95	5081	35643	0	0
96	5017	35644	0	0
97	4983	35645	0	0
98	4927	35646	0	0
99	4881	35647	0	0
100	4842	35648	0	0
101	4826	35649	0	0
102	4828	35650	0	0
103	4824	35651	0	0
104	4820	35652	0	0
105	4813	35653	0	0
106	4816	35654	0	0
107	4826	35655	0	0
108	4820	35656	0	0
109	4811	35657	0	0
110	4803	35658	0	0
111	4800	35659	0	0
112	4790	35660	0	0
113	4788	35661	0	0
114	4780	35662	0	0
115	4774	35663	0	0
116	4778	35664	0	0
117	4778	35665	0	0
118	4779	35666	0	0
119	4779	35667	0	0
120	4770	35668	0	0
121	4778	35669	0	0
122	4779	35670	0	0
123	4776	35671	0	0
124	4778	35672	0	0
125	4778	35673	0	0
126	4777	35674	0	0
127	4783	35675	0	0
128	4773	35676	0	0
129	4779	35677	0	0
130	4779	35678	0	0
131	4777	35679	0	0
132	4776	35680	0	0
133	4777	35681	0	0
134	4778	35682	0	0
135	4774	35683	0	0
136	4776	35684	0	0
137	4777	35685	0	0
138	4774	35686	0	0
139	4776	35687	0	0
140	4771	35688	0	0
141	4776	35689	0	0
142	4775	35690	0	0
143	4773	35691	0	0
144	4778	35692	0	0
145	4774	35693	0	0
146	4774	35694	0	0
147	4781	35695	0	0
148	4774	35696	0	0
149	4779	35697	0	0
150	4777	35698	0	0
151	4773	35699	0	0
152	4777	35700	0	0
153	4774	35701	0	0
154	4782	35702	0	0
155	4778	35703	0	0
156	4771	35704	0	0
157	4777	35705	0	0
158	4776	35706	0	0
159	4772	35707	0	0
160	4777	35708	0	0
161	4772	35709	0	0
162	4778	35710	0	0
163	4773	35711	0	0
164	4776	35712	0	0
165	4775	35713	0	0
166	4778	35714	0	0
167	4774	35715	0	0
168	4773	35716	0	0
169	4779	35717	0	0
170	4774	35718	0	0
171	4776	35719	0	0
172	4778	35720	0	0
173	4777	35721	0	0
174	4778	35722	0	0
175	4774	35723	0	0
176	4775	35724	0	0
177	4775	35725	0	0
178	4778	35726	0	0
179	4776	35727	0	0
180	4777	35728	0	0
181	4775	35729	0	0
182	4782	35730	0	0
183	4775	35731	0	0
184	4775	35732	0	0
185	4777	35733	0	0
186	4773	35734	0	0
187	4778	35735	0	0
188	4774	35736	0	0
189	4777	35737	0	0
190	4775	35738	0	0
191	4777	35739	0	0
192	4777	35740	0	0
193	4776	35741	0	0
194	4782	35742	0	0
195	4770	35743	0	0
196	4778	35744	0	0
197	4778	35745	0	0
198	4772	35746	0	0
199	4782	35747	0	0
200	4774	35748	0	0
201	4776	35749	0	0
202	4781	35750	0	0
203	4769	35751	0	0
204	4778	35752	0	0
205	4776	35753	0	0
206	4773	35754	0	0
207	4780	35755	0	0
208	4773	35756	0	0
209	4778	35757	0	0
210	4773	35758	0	0
211	4776	35759	0	0
212	4777	35760	0	0
213	4778	35761	0	0
214	4776	35762	0	0
215	4773	35763	0	0
216	4776	35764	0	0
217	4774	35765	0	0
218	4774	35766	0	0
219	4778	35767	0	0
220	4773	35768	0	0
221	4778	35769	0	0
222	4776	35770	0	0
223	4775	35771	0	0
224	4778	35772	0	0
225	4772	35773	0	0
226	4775	35774	0	0
227	4780	35775	0	0
228	4776	35776	0	0
229	4781	35777	0	0
230	4775	35778	0	0
231	4779	35779	0	0
232	4780	35780	0	0
233	4776	35781	0	0
234	4781	35782	0	0
235	4772	35783	0	0
236	4774	35784	0	0
237	4775	35785	0	0
238	4772	35786	0	0
239	4776	35787	0	0
240	4774	35788	0	0
241	4778	35789	0	0
242	4776	35790	0	0
243	4773	35791	0	0
244	4778	35792	0	0
245	4774	35793	0	0
246	4778	35794	0	0
247	4772	35795	0	0
248	4775	35796	0	0
249	4778	35797	0	0
250	4775	35798	0	0
251	4776	35799	0	0
252	4774	35800	0	0
253	4774	35801	0	0
254	4778	35802	0	0
255	4773	35803	0	1
