isamp	adc	time	tot	eoe
140	4777	37292	0	0
141	4767	37293	0	0
142	4777	37294	0	0
143	4776	37295	0	0
144	4772	37296	0	0
145	4779	37297	0	0
146	4773	37298	0	0
147	4774	37299	0	0
148	4771	37300	0	0
149	4773	37301	0	0
150	4781	37302	0	0
151	4772	37303	0	0
152	4778	37304	0	0
153	4772	37305	0	0
154	4773	37306	0	0
155	4773	37307	0	0
156	4771	37308	0	0
157	4778	37309	0	0
158	4775	37310	0	0
159	4775	37311	0	0
160	4775	37312	0	0
161	4772	37313	0	0
162	4776	37314	0	0
163	4772	37315	0	0
164	4777	37316	0	0
165	4777	37317	0	0
166	4773	37318	0	0
167	4775	37319	0	0
168	4773	37320	0	0
169	4772	37321	0	0
170	4777	37322	0	0
171	4769	37323	0	0
172	4778	37324	0	0
173	4775	37325	0	0
174	4774	37326	0	0
175	4774	37327	0	0
176	4780	37328	0	0
177	4779	37329	0	0
178	4771	37330	0	0
179	4777	37331	0	0
180	4773	37332	0	0
181	4776	37333	0	0
182	4776	37334	0	0
183	4775	37335	0	0
184	4777	37336	0	0
185	4776	37337	0	0
186	4771	37338	0	0
187	4779	37339	0	0
188	4775	37340	0	0
189	4779	37341	0	0
190	4779	37342	0	0
191	4767	37343	0	0
192	4782	37344	0	0
193	4772	37345	0	0
194	4773	37346	0	0
195	4781	37347	0	0
196	4770	37348	0	0
197	4777	37349	0	0
198	4775	37350	0	0
199	4777	37351	0	0
200	4774	37352	0	0
201	4772	37353	0	0
202	4777	37354	0	0
203	4774	37355	0	0
204	4772	37356	0	0
205	4781	37357	0	0
206	4772	37358	0	0
207	4772	37359	0	0
208	4775	37360	0	0
209	4774	37361	0	0
210	4776	37362	0	0
211	4773	37363	0	0
212	4776	37364	0	0
213	4772	37365	0	0
214	4771	37366	0	0
215	4778	37367	0	0
216	4775	37368	0	0
217	4776	37369	0	0
218	4775	37370	0	0
219	4775	37371	0	0
220	4774	37372	0	0
221	4773	37373	0	0
222	4780	37374	0	0
223	4770	37375	0	0
224	4771	37376	0	0
225	4778	37377	0	0
226	4772	37378	0	0
227	4778	37379	0	0
228	4775	37380	0	0
229	4775	37381	0	0
230	4782	37382	0	0
231	4769	37383	0	0
232	4779	37384	0	0
233	4772	37385	0	0
234	4773	37386	0	0
235	4775	37387	0	0
236	4772	37388	0	0
237	4777	37389	0	0
238	4774	37390	0	0
239	4775	37391	0	0
240	4776	37392	0	0
241	4777	37393	0	0
242	4781	37394	0	0
243	4771	37395	0	0
244	4778	37396	0	0
245	4779	37397	0	0
246	4777	37398	0	0
247	4780	37399	0	0
248	4770	37400	0	0
249	4776	37401	0	0
250	4782	37402	0	0
251	4772	37403	0	0
252	4780	37404	0	0
253	4776	37405	0	0
254	4773	37406	0	0
255	4778	37407	0	1
