isamp	adc	time	tot	eoe
0	4776	57808	0	0
1	4776	57809	0	0
2	4773	57810	0	0
3	4775	57811	0	0
4	4776	57812	0	0
5	4776	57813	0	0
6	4780	57814	0	0
7	4774	57815	0	0
8	4778	57816	0	0
9	4775	57817	0	0
10	4772	57818	0	0
11	4778	57819	0	0
12	4766	57820	0	0
13	4784	57821	0	0
14	4771	57822	0	0
15	4775	57823	0	0
16	4777	57824	0	0
17	4774	57825	0	0
18	4779	57826	0	0
19	4772	57827	0	0
20	4780	57828	0	0
21	4779	57829	0	0
22	4774	57830	0	0
23	4777	57831	0	0
24	4772	57832	0	0
25	4777	57833	0	0
26	4777	57834	0	0
27	4776	57835	0	0
28	4777	57836	0	0
29	4773	57837	0	0
30	4776	57838	0	0
31	4776	57839	0	0
32	4772	57840	0	0
33	4777	57841	0	0
34	4777	57842	0	0
35	4775	57843	0	0
36	4778	57844	0	0
37	4772	57845	0	0
38	4778	57846	0	0
39	4773	57847	0	0
40	4774	57848	0	0
41	4781	57849	0	0
42	4774	57850	0	0
43	4779	57851	0	0
44	4775	57852	0	0
45	4777	57853	0	0
46	4779	57854	0	0
47	4777	57855	0	0
48	4779	57856	0	0
49	4773	57857	0	0
50	4778	57858	0	0
51	4773	57859	0	0
52	4773	57860	0	0
53	4779	57861	0	0
54	4775	57862	0	0
55	4777	57863	0	0
56	4780	57864	0	0
57	4774	57865	0	0
58	4781	57866	0	0
59	4774	57867	0	0
60	4774	57868	0	0
61	4779	57869	0	0
62	4773	57870	0	0
63	4777	57871	0	0
64	4775	57872	0	0
65	4779	57873	0	0
66	4782	57874	0	0
67	4776	57875	0	0
68	4777	57876	0	0
69	4777	57877	0	0
70	4774	57878	0	0
71	4781	57879	0	0
72	4774	57880	0	0
73	4777	57881	0	0
74	4775	57882	0	0
75	4776	57883	0	0
76	4777	57884	0	0
77	4775	57885	0	0
78	4774	57886	0	0
79	4775	57887	0	0
80	4772	57888	0	0
81	4777	57889	0	0
82	4771	57890	0	0
83	4781	57891	0	0
84	4771	57892	0	0
85	4778	57893	0	0
86	4794	57894	0	0
87	4852	57895	0	0
88	5064	57896	0	0
89	5289	57897	0	0
90	5405	57898	0	0
91	5429	57899	0	0
92	5378	57900	0	0
93	5328	57901	0	0
94	5241	57902	0	0
95	5135	57903	0	0
96	5033	57904	0	0
97	4946	57905	0	0
98	4885	57906	0	0
99	4857	57907	0	0
100	4842	57908	0	0
101	4837	57909	0	0
102	4819	57910	0	0
103	4808	57911	0	0
104	4801	57912	0	0
105	4800	57913	0	0
106	4799	57914	0	0
107	4796	57915	0	0
108	4797	57916	0	0
109	4788	57917	0	0
110	4786	57918	0	0
111	4785	57919	0	0
112	4782	57920	0	0
113	4788	57921	0	0
114	4785	57922	0	0
115	4782	57923	0	0
116	4785	57924	0	0
117	4791	57925	0	0
118	4792	57926	0	0
119	4790	57927	0	0
120	4784	57928	0	0
121	4793	57929	0	0
122	4777	57930	0	0
123	4780	57931	0	0
124	4779	57932	0	0
125	4775	57933	0	0
126	4782	57934	0	0
127	4778	57935	0	0
