isamp	adc	time	tot	eoe
0	4782	63208	0	0
1	4773	63209	0	0
2	4776	63210	0	0
3	4782	63211	0	0
4	4772	63212	0	0
5	4776	63213	0	0
6	4777	63214	0	0
7	4775	63215	0	0
8	4776	63216	0	0
9	4779	63217	0	0
10	4776	63218	0	0
11	4776	63219	0	0
12	4772	63220	0	0
13	4775	63221	0	0
14	4776	63222	0	0
15	4777	63223	0	0
16	4772	63224	0	0
17	4778	63225	0	0
18	4776	63226	0	0
19	4773	63227	0	0
20	4778	63228	0	0
21	4771	63229	0	0
22	4771	63230	0	0
23	4773	63231	0	0
24	4775	63232	0	0
25	4776	63233	0	0
26	4774	63234	0	0
27	4774	63235	0	0
28	4771	63236	0	0
29	4772	63237	0	0
30	4777	63238	0	0
31	4773	63239	0	0
32	4772	63240	0	0
33	4778	63241	0	0
34	4776	63242	0	0
35	4777	63243	0	0
36	4776	63244	0	0
37	4775	63245	0	0
38	4775	63246	0	0
39	4774	63247	0	0
40	4778	63248	0	0
41	4775	63249	0	0
42	4773	63250	0	0
43	4778	63251	0	0
44	4775	63252	0	0
45	4775	63253	0	0
46	4778	63254	0	0
47	4774	63255	0	0
48	4775	63256	0	0
49	4775	63257	0	0
50	4775	63258	0	0
51	4778	63259	0	0
52	4776	63260	0	0
53	4778	63261	0	0
54	4776	63262	0	0
55	4779	63263	0	0
56	4769	63264	0	0
57	4779	63265	0	0
58	4779	63266	0	0
59	4771	63267	0	0
60	4777	63268	0	0
61	4772	63269	0	0
62	4775	63270	0	0
63	4775	63271	0	0
64	4774	63272	0	0
65	4777	63273	0	0
66	4775	63274	0	0
67	4772	63275	0	0
68	4776	63276	0	0
69	4775	63277	0	0
70	4777	63278	0	0
71	4769	63279	0	0
72	4775	63280	0	0
73	4777	63281	0	0
74	4774	63282	0	0
75	4776	63283	0	0
76	4772	63284	0	0
77	4775	63285	0	0
78	4778	63286	0	0
79	4771	63287	0	0
80	4777	63288	0	0
81	4772	63289	0	0
82	4777	63290	0	0
83	4778	63291	0	0
84	4772	63292	0	0
85	4779	63293	0	0
86	4780	63294	0	0
87	4829	63295	0	0
88	4998	63296	0	0
89	5244	63297	0	0
90	5432	63298	0	0
91	5489	63299	0	0
92	5439	63300	0	0
93	5323	63301	0	0
94	5193	63302	0	0
95	5107	63303	0	0
96	5035	63304	0	0
97	4968	63305	0	0
98	4907	63306	0	0
99	4871	63307	0	0
100	4850	63308	0	0
101	4833	63309	0	0
102	4814	63310	0	0
103	4803	63311	0	0
104	4784	63312	0	0
105	4792	63313	0	0
106	4782	63314	0	0
107	4784	63315	0	0
108	4785	63316	0	0
109	4776	63317	0	0
110	4781	63318	0	0
111	4780	63319	0	0
112	4773	63320	0	0
113	4778	63321	0	0
114	4773	63322	0	0
115	4777	63323	0	0
116	4778	63324	0	0
117	4777	63325	0	0
118	4777	63326	0	0
119	4776	63327	0	0
120	4783	63328	0	0
121	4790	63329	0	0
122	4791	63330	0	0
123	4784	63331	0	0
124	4785	63332	0	0
125	4785	63333	0	0
126	4776	63334	0	0
127	4777	63335	0	0
128	4778	63336	0	0
129	4774	63337	0	0
130	4778	63338	0	0
131	4773	63339	0	0
132	4773	63340	0	0
133	4778	63341	0	0
134	4773	63342	0	0
135	4775	63343	0	0
136	4769	63344	0	0
137	4778	63345	0	0
138	4777	63346	0	0
139	4769	63347	0	0
140	4775	63348	0	0
141	4775	63349	0	0
142	4775	63350	0	0
143	4777	63351	0	0
144	4773	63352	0	0
145	4775	63353	0	0
146	4774	63354	0	0
147	4773	63355	0	0
148	4773	63356	0	0
149	4774	63357	0	0
150	4777	63358	0	0
151	4771	63359	0	0
152	4775	63360	0	0
153	4772	63361	0	0
154	4770	63362	0	0
155	4775	63363	0	0
156	4768	63364	0	0
157	4776	63365	0	0
158	4776	63366	0	0
159	4771	63367	0	0
160	4776	63368	0	0
161	4773	63369	0	0
162	4772	63370	0	0
163	4775	63371	0	0
164	4775	63372	0	0
165	4775	63373	0	0
166	4776	63374	0	0
167	4769	63375	0	0
168	4779	63376	0	0
169	4774	63377	0	0
170	4777	63378	0	0
171	4772	63379	0	0
172	4771	63380	0	0
173	4775	63381	0	0
174	4775	63382	0	0
175	4774	63383	0	0
176	4775	63384	0	0
177	4775	63385	0	0
178	4776	63386	0	0
179	4774	63387	0	0
180	4774	63388	0	0
181	4774	63389	0	0
182	4774	63390	0	0
183	4776	63391	0	0
