isamp	adc	time	tot	eoe
0	4772	6352	0	0
1	4779	6353	0	0
2	4776	6354	0	0
3	4775	6355	0	0
4	4774	6356	0	0
5	4777	6357	0	0
6	4777	6358	0	0
7	4775	6359	0	0
8	4774	6360	0	0
9	4773	6361	0	0
10	4778	6362	0	0
11	4776	6363	0	0
12	4773	6364	0	0
13	4778	6365	0	0
14	4775	6366	0	0
15	4780	6367	0	0
16	4778	6368	0	0
17	4773	6369	0	0
18	4779	6370	0	0
19	4778	6371	0	0
20	4773	6372	0	0
21	4777	6373	0	0
22	4781	6374	0	0
23	4773	6375	0	0
24	4774	6376	0	0
25	4774	6377	0	0
26	4779	6378	0	0
27	4778	6379	0	0
28	4780	6380	0	0
29	4773	6381	0	0
30	4777	6382	0	0
31	4778	6383	0	0
32	4771	6384	0	0
33	4780	6385	0	0
34	4775	6386	0	0
35	4774	6387	0	0
36	4774	6388	0	0
37	4777	6389	0	0
38	4776	6390	0	0
39	4772	6391	0	0
40	4779	6392	0	0
41	4777	6393	0	0
42	4772	6394	0	0
43	4776	6395	0	0
44	4775	6396	0	0
45	4778	6397	0	0
46	4777	6398	0	0
47	4774	6399	0	0
48	4780	6400	0	0
49	4777	6401	0	0
50	4774	6402	0	0
51	4774	6403	0	0
52	4775	6404	0	0
53	4777	6405	0	0
54	4774	6406	0	0
55	4775	6407	0	0
56	4779	6408	0	0
57	4775	6409	0	0
58	4780	6410	0	0
59	4776	6411	0	0
60	4774	6412	0	0
61	4781	6413	0	0
62	4778	6414	0	0
63	4773	6415	0	0
64	4773	6416	0	0
65	4777	6417	0	0
66	4776	6418	0	0
67	4775	6419	0	0
68	4776	6420	0	0
69	4775	6421	0	0
70	4776	6422	0	0
71	4777	6423	0	0
72	4775	6424	0	0
73	4781	6425	0	0
74	4776	6426	0	0
75	4772	6427	0	0
76	4774	6428	0	0
77	4775	6429	0	0
78	4779	6430	0	0
79	4777	6431	0	0
80	4775	6432	0	0
81	4782	6433	0	0
82	4773	6434	0	0
83	4781	6435	0	0
84	4775	6436	0	0
85	4778	6437	0	0
86	4780	6438	0	0
87	4812	6439	0	0
