isamp	adc	time	tot	eoe
132	4781	45736	0	0
133	4775	45737	0	0
134	4782	45738	0	0
135	4774	45739	0	0
136	4783	45740	0	0
137	4786	45741	0	0
138	4780	45742	0	0
139	4779	45743	0	0
140	4779	45744	0	0
141	4777	45745	0	0
142	4781	45746	0	0
143	4776	45747	0	0
144	4774	45748	0	0
145	4777	45749	0	0
146	4775	45750	0	0
147	4774	45751	0	0
148	4771	45752	0	0
149	4777	45753	0	0
150	4777	45754	0	0
151	4777	45755	0	0
152	4776	45756	0	0
153	4773	45757	0	0
154	4775	45758	0	0
155	4775	45759	0	0
156	4775	45760	0	0
157	4779	45761	0	0
158	4769	45762	0	0
159	4782	45763	0	0
160	4773	45764	0	0
161	4777	45765	0	0
162	4780	45766	0	0
163	4775	45767	0	0
164	4778	45768	0	0
165	4776	45769	0	0
166	4775	45770	0	0
167	4782	45771	0	0
168	4773	45772	0	0
169	4780	45773	0	0
170	4772	45774	0	0
171	4772	45775	0	0
172	4777	45776	0	0
173	4779	45777	0	0
174	4779	45778	0	0
175	4777	45779	0	0
176	4774	45780	0	0
177	4775	45781	0	0
178	4774	45782	0	0
179	4776	45783	0	0
180	4775	45784	0	0
181	4781	45785	0	0
182	4780	45786	0	0
183	4771	45787	0	0
184	4776	45788	0	0
185	4774	45789	0	0
186	4774	45790	0	0
187	4778	45791	0	0
188	4775	45792	0	0
189	4778	45793	0	0
190	4775	45794	0	0
191	4774	45795	0	0
192	4777	45796	0	0
193	4776	45797	0	0
194	4778	45798	0	0
195	4773	45799	0	0
196	4771	45800	0	0
197	4778	45801	0	0
198	4774	45802	0	0
199	4778	45803	0	0
200	4775	45804	0	0
201	4775	45805	0	0
202	4779	45806	0	0
203	4772	45807	0	0
204	4777	45808	0	0
205	4773	45809	0	0
206	4775	45810	0	0
207	4778	45811	0	0
208	4775	45812	0	0
209	4781	45813	0	0
210	4770	45814	0	0
211	4777	45815	0	0
212	4779	45816	0	0
213	4772	45817	0	0
214	4784	45818	0	0
215	4774	45819	0	0
216	4774	45820	0	0
217	4776	45821	0	0
218	4776	45822	0	0
219	4774	45823	0	0
220	4771	45824	0	0
221	4776	45825	0	0
222	4779	45826	0	0
223	4776	45827	0	0
224	4780	45828	0	0
225	4778	45829	0	0
226	4776	45830	0	0
227	4777	45831	0	0
228	4777	45832	0	0
229	4778	45833	0	0
230	4771	45834	0	0
231	4779	45835	0	0
232	4777	45836	0	0
233	4771	45837	0	0
234	4777	45838	0	0
235	4773	45839	0	0
236	4773	45840	0	0
237	4778	45841	0	0
238	4772	45842	0	0
239	4778	45843	0	0
240	4775	45844	0	0
241	4777	45845	0	0
242	4778	45846	0	0
243	4771	45847	0	0
244	4781	45848	0	0
245	4775	45849	0	0
246	4776	45850	0	0
247	4775	45851	0	0
248	4773	45852	0	0
249	4778	45853	0	0
250	4777	45854	0	0
251	4774	45855	0	0
252	4779	45856	0	0
253	4776	45857	0	0
254	4777	45858	0	0
255	4776	45859	0	1
