isamp	adc	time	tot	eoe
0	4780	6116	0	0
1	4773	6117	0	0
2	4777	6118	0	0
3	4780	6119	0	0
4	4773	6120	0	0
5	4782	6121	0	0
6	4772	6122	0	0
7	4774	6123	0	0
8	4779	6124	0	0
9	4776	6125	0	0
10	4778	6126	0	0
11	4776	6127	0	0
12	4773	6128	0	0
13	4782	6129	0	0
14	4774	6130	0	0
15	4781	6131	0	0
16	4779	6132	0	0
17	4779	6133	0	0
18	4779	6134	0	0
19	4777	6135	0	0
20	4775	6136	0	0
21	4778	6137	0	0
22	4776	6138	0	0
23	4783	6139	0	0
24	4773	6140	0	0
25	4777	6141	0	0
26	4778	6142	0	0
27	4776	6143	0	0
28	4776	6144	0	0
29	4777	6145	0	0
30	4779	6146	0	0
31	4775	6147	0	0
32	4777	6148	0	0
33	4779	6149	0	0
34	4774	6150	0	0
35	4778	6151	0	0
36	4777	6152	0	0
37	4773	6153	0	0
38	4780	6154	0	0
39	4776	6155	0	0
40	4780	6156	0	0
41	4776	6157	0	0
42	4776	6158	0	0
43	4777	6159	0	0
44	4772	6160	0	0
45	4781	6161	0	0
46	4774	6162	0	0
47	4779	6163	0	0
48	4778	6164	0	0
49	4778	6165	0	0
50	4782	6166	0	0
51	4778	6167	0	0
52	4776	6168	0	0
53	4778	6169	0	0
54	4775	6170	0	0
55	4782	6171	0	0
56	4772	6172	0	0
57	4773	6173	0	0
58	4779	6174	0	0
59	4775	6175	0	0
60	4780	6176	0	0
61	4777	6177	0	0
62	4776	6178	0	0
63	4783	6179	0	0
64	4773	6180	0	0
65	4777	6181	0	0
66	4779	6182	0	0
67	4776	6183	0	0
68	4777	6184	0	0
69	4776	6185	0	0
70	4782	6186	0	0
71	4774	6187	0	0
72	4775	6188	0	0
73	4779	6189	0	0
74	4780	6190	0	0
75	4777	6191	0	0
76	4774	6192	0	0
77	4778	6193	0	0
78	4777	6194	0	0
79	4777	6195	0	0
80	4785	6196	0	0
81	4776	6197	0	0
82	4776	6198	0	0
83	4781	6199	0	0
84	4775	6200	0	0
85	4781	6201	0	0
86	4778	6202	0	0
87	4813	6203	0	0
88	5001	6204	0	0
89	5321	6205	0	0
90	5528	6206	0	0
91	5532	6207	0	0
92	5477	6208	0	0
93	5385	6209	0	0
94	5250	6210	0	0
95	5158	6211	0	0
96	5064	6212	0	0
97	4993	6213	0	0
98	4939	6214	0	0
99	4903	6215	0	0
100	4871	6216	0	0
101	4839	6217	0	0
102	4829	6218	0	0
103	4821	6219	0	0
104	4817	6220	0	0
105	4825	6221	0	0
106	4829	6222	0	0
107	4828	6223	0	0
108	4831	6224	0	0
109	4822	6225	0	0
110	4815	6226	0	0
111	4806	6227	0	0
112	4804	6228	0	0
113	4805	6229	0	0
114	4794	6230	0	0
115	4795	6231	0	0
116	4785	6232	0	0
117	4782	6233	0	0
118	4780	6234	0	0
119	4779	6235	0	0
120	4779	6236	0	0
121	4777	6237	0	0
122	4776	6238	0	0
123	4777	6239	0	0
124	4775	6240	0	0
125	4775	6241	0	0
126	4779	6242	0	0
127	4780	6243	0	0
128	4780	6244	0	0
129	4777	6245	0	0
130	4783	6246	0	0
131	4775	6247	0	0
132	4778	6248	0	0
133	4780	6249	0	0
134	4773	6250	0	0
135	4779	6251	0	0
136	4774	6252	0	0
137	4776	6253	0	0
138	4784	6254	0	0
139	4775	6255	0	0
140	4781	6256	0	0
141	4777	6257	0	0
142	4780	6258	0	0
143	4779	6259	0	0
144	4773	6260	0	0
145	4780	6261	0	0
146	4774	6262	0	0
147	4779	6263	0	0
148	4776	6264	0	0
149	4778	6265	0	0
150	4782	6266	0	0
151	4775	6267	0	0
152	4776	6268	0	0
153	4776	6269	0	0
154	4784	6270	0	0
155	4779	6271	0	0
156	4774	6272	0	0
157	4781	6273	0	0
158	4783	6274	0	0
159	4774	6275	0	0
160	4776	6276	0	0
161	4776	6277	0	0
162	4777	6278	0	0
163	4778	6279	0	0
164	4771	6280	0	0
165	4776	6281	0	0
166	4777	6282	0	0
167	4776	6283	0	0
168	4781	6284	0	0
169	4779	6285	0	0
170	4777	6286	0	0
171	4777	6287	0	0
172	4775	6288	0	0
173	4779	6289	0	0
174	4779	6290	0	0
175	4777	6291	0	0
176	4780	6292	0	0
177	4782	6293	0	0
178	4781	6294	0	0
179	4774	6295	0	0
180	4778	6296	0	0
181	4775	6297	0	0
182	4780	6298	0	0
183	4781	6299	0	0
184	4772	6300	0	0
185	4781	6301	0	0
186	4771	6302	0	0
187	4777	6303	0	0
188	4778	6304	0	0
189	4777	6305	0	0
190	4781	6306	0	0
191	4778	6307	0	0
192	4777	6308	0	0
193	4778	6309	0	0
194	4776	6310	0	0
195	4778	6311	0	0
196	4777	6312	0	0
197	4777	6313	0	0
198	4777	6314	0	0
199	4777	6315	0	0
200	4778	6316	0	0
201	4780	6317	0	0
202	4777	6318	0	0
203	4780	6319	0	0
204	4775	6320	0	0
205	4778	6321	0	0
206	4776	6322	0	0
207	4776	6323	0	0
208	4776	6324	0	0
209	4777	6325	0	0
210	4775	6326	0	0
211	4775	6327	0	0
212	4779	6328	0	0
213	4780	6329	0	0
214	4775	6330	0	0
215	4784	6331	0	0
216	4776	6332	0	0
217	4777	6333	0	0
218	4779	6334	0	0
219	4778	6335	0	0
220	4778	6336	0	0
221	4775	6337	0	0
222	4778	6338	0	0
223	4782	6339	0	0
224	4770	6340	0	0
225	4776	6341	0	0
226	4772	6342	0	0
227	4775	6343	0	0
228	4776	6344	0	0
229	4775	6345	0	0
230	4776	6346	0	0
231	4772	6347	0	0
232	4774	6348	0	0
233	4779	6349	0	0
234	4781	6350	0	0
235	4778	6351	0	0
236	4774	6352	0	0
237	4778	6353	0	0
238	4778	6354	0	0
239	4772	6355	0	0
240	4782	6356	0	0
241	4772	6357	0	0
242	4775	6358	0	0
243	4777	6359	0	0
244	4776	6360	0	0
245	4779	6361	0	0
246	4774	6362	0	0
247	4775	6363	0	0
248	4780	6364	0	0
249	4771	6365	0	0
250	4777	6366	0	0
251	4777	6367	0	0
252	4776	6368	0	0
253	4779	6369	0	0
254	4775	6370	0	0
255	4772	6371	0	1
