isamp	adc	time	tot	eoe
0	4781	33288	0	0
1	4776	33289	0	0
2	4780	33290	0	0
3	4777	33291	0	0
4	4776	33292	0	0
5	4778	33293	0	0
6	4777	33294	0	0
7	4782	33295	0	0
8	4775	33296	0	0
9	4776	33297	0	0
10	4781	33298	0	0
11	4772	33299	0	0
12	4777	33300	0	0
13	4775	33301	0	0
14	4779	33302	0	0
15	4783	33303	0	0
16	4775	33304	0	0
17	4778	33305	0	0
18	4773	33306	0	0
19	4780	33307	0	0
20	4777	33308	0	0
21	4773	33309	0	0
22	4778	33310	0	0
23	4777	33311	0	0
24	4773	33312	0	0
25	4778	33313	0	0
26	4771	33314	0	0
27	4775	33315	0	0
28	4775	33316	0	0
29	4777	33317	0	0
30	4779	33318	0	0
31	4777	33319	0	0
32	4778	33320	0	0
33	4777	33321	0	0
34	4775	33322	0	0
35	4779	33323	0	0
36	4773	33324	0	0
37	4778	33325	0	0
38	4775	33326	0	0
39	4776	33327	0	0
40	4777	33328	0	0
41	4780	33329	0	0
42	4775	33330	0	0
43	4775	33331	0	0
44	4775	33332	0	0
45	4781	33333	0	0
46	4769	33334	0	0
47	4779	33335	0	0
48	4772	33336	0	0
49	4776	33337	0	0
50	4781	33338	0	0
51	4771	33339	0	0
52	4782	33340	0	0
53	4774	33341	0	0
54	4772	33342	0	0
55	4781	33343	0	0
56	4774	33344	0	0
57	4772	33345	0	0
58	4777	33346	0	0
59	4775	33347	0	0
60	4776	33348	0	0
61	4778	33349	0	0
62	4777	33350	0	0
63	4775	33351	0	0
64	4778	33352	0	0
65	4774	33353	0	0
66	4777	33354	0	0
67	4777	33355	0	0
68	4773	33356	0	0
69	4776	33357	0	0
70	4777	33358	0	0
71	4776	33359	0	0
72	4780	33360	0	0
73	4777	33361	0	0
74	4774	33362	0	0
75	4775	33363	0	0
76	4769	33364	0	0
77	4780	33365	0	0
78	4774	33366	0	0
79	4777	33367	0	0
80	4781	33368	0	0
81	4772	33369	0	0
82	4779	33370	0	0
83	4768	33371	0	0
84	4772	33372	0	0
85	4778	33373	0	0
86	4786	33374	0	0
87	4866	33375	0	0
88	5092	33376	0	0
89	5401	33377	0	0
90	5518	33378	0	0
91	5442	33379	0	0
92	5371	33380	0	0
93	5302	33381	0	0
94	5228	33382	0	0
95	5133	33383	0	0
96	5045	33384	0	0
97	4980	33385	0	0
98	4924	33386	0	0
99	4881	33387	0	0
100	4855	33388	0	0
101	4836	33389	0	0
102	4825	33390	0	0
103	4810	33391	0	0
104	4798	33392	0	0
105	4802	33393	0	0
106	4789	33394	0	0
107	4794	33395	0	0
108	4784	33396	0	0
109	4787	33397	0	0
110	4795	33398	0	0
111	4799	33399	0	0
112	4795	33400	0	0
113	4787	33401	0	0
114	4787	33402	0	0
115	4777	33403	0	0
116	4780	33404	0	0
117	4788	33405	0	0
118	4787	33406	0	0
119	4784	33407	0	0
120	4783	33408	0	0
121	4778	33409	0	0
122	4779	33410	0	0
123	4775	33411	0	0
124	4775	33412	0	0
125	4776	33413	0	0
126	4775	33414	0	0
127	4778	33415	0	0
128	4772	33416	0	0
129	4776	33417	0	0
130	4778	33418	0	0
131	4776	33419	0	0
132	4778	33420	0	0
133	4778	33421	0	0
134	4776	33422	0	0
135	4782	33423	0	0
136	4772	33424	0	0
137	4775	33425	0	0
138	4775	33426	0	0
139	4776	33427	0	0
140	4778	33428	0	0
141	4777	33429	0	0
142	4780	33430	0	0
143	4776	33431	0	0
144	4775	33432	0	0
145	4774	33433	0	0
146	4777	33434	0	0
147	4776	33435	0	0
148	4773	33436	0	0
149	4776	33437	0	0
150	4780	33438	0	0
151	4775	33439	0	0
152	4774	33440	0	0
153	4775	33441	0	0
154	4776	33442	0	0
155	4778	33443	0	0
156	4777	33444	0	0
157	4780	33445	0	0
158	4776	33446	0	0
159	4776	33447	0	0
160	4779	33448	0	0
161	4774	33449	0	0
162	4778	33450	0	0
163	4769	33451	0	0
164	4776	33452	0	0
165	4778	33453	0	0
166	4776	33454	0	0
167	4777	33455	0	0
168	4776	33456	0	0
169	4778	33457	0	0
170	4777	33458	0	0
171	4775	33459	0	0
172	4778	33460	0	0
173	4773	33461	0	0
174	4775	33462	0	0
175	4776	33463	0	0
176	4773	33464	0	0
177	4780	33465	0	0
178	4772	33466	0	0
179	4778	33467	0	0
180	4777	33468	0	0
181	4778	33469	0	0
182	4777	33470	0	0
183	4771	33471	0	0
184	4777	33472	0	0
185	4778	33473	0	0
186	4773	33474	0	0
187	4782	33475	0	0
188	4775	33476	0	0
189	4779	33477	0	0
190	4780	33478	0	0
191	4774	33479	0	0
192	4775	33480	0	0
193	4778	33481	0	0
194	4773	33482	0	0
195	4778	33483	0	0
196	4772	33484	0	0
197	4780	33485	0	0
198	4773	33486	0	0
199	4777	33487	0	0
200	4776	33488	0	0
201	4775	33489	0	0
202	4781	33490	0	0
203	4775	33491	0	0
204	4776	33492	0	0
205	4781	33493	0	0
206	4774	33494	0	0
207	4776	33495	0	0
208	4775	33496	0	0
209	4774	33497	0	0
210	4776	33498	0	0
211	4776	33499	0	0
212	4776	33500	0	0
213	4777	33501	0	0
214	4776	33502	0	0
215	4777	33503	0	0
216	4774	33504	0	0
217	4779	33505	0	0
218	4775	33506	0	0
219	4774	33507	0	0
220	4777	33508	0	0
221	4776	33509	0	0
222	4775	33510	0	0
223	4774	33511	0	0
224	4775	33512	0	0
225	4780	33513	0	0
226	4772	33514	0	0
227	4775	33515	0	0
228	4773	33516	0	0
229	4776	33517	0	0
230	4777	33518	0	0
231	4772	33519	0	0
232	4775	33520	0	0
233	4777	33521	0	0
234	4775	33522	0	0
235	4775	33523	0	0
236	4770	33524	0	0
237	4778	33525	0	0
238	4774	33526	0	0
239	4773	33527	0	0
240	4778	33528	0	0
241	4772	33529	0	0
242	4778	33530	0	0
243	4774	33531	0	0
244	4776	33532	0	0
245	4778	33533	0	0
246	4778	33534	0	0
247	4772	33535	0	0
248	4776	33536	0	0
249	4774	33537	0	0
250	4779	33538	0	0
251	4775	33539	0	0
252	4778	33540	0	0
253	4776	33541	0	0
254	4775	33542	0	0
255	4776	33543	0	1
