isamp	adc	time	tot	eoe
0	4779	16980	0	0
1	4777	16981	0	0
2	4778	16982	0	0
3	4774	16983	0	0
4	4777	16984	0	0
5	4777	16985	0	0
6	4775	16986	0	0
7	4780	16987	0	0
8	4772	16988	0	0
9	4777	16989	0	0
10	4777	16990	0	0
11	4774	16991	0	0
12	4777	16992	0	0
13	4775	16993	0	0
14	4779	16994	0	0
15	4780	16995	0	0
16	4775	16996	0	0
17	4777	16997	0	0
18	4772	16998	0	0
19	4781	16999	0	0
20	4775	17000	0	0
21	4774	17001	0	0
22	4777	17002	0	0
23	4772	17003	0	0
24	4775	17004	0	0
25	4777	17005	0	0
26	4779	17006	0	0
27	4774	17007	0	0
28	4772	17008	0	0
29	4776	17009	0	0
30	4775	17010	0	0
31	4772	17011	0	0
32	4774	17012	0	0
33	4773	17013	0	0
34	4773	17014	0	0
35	4776	17015	0	0
36	4771	17016	0	0
37	4777	17017	0	0
38	4776	17018	0	0
39	4777	17019	0	0
40	4780	17020	0	0
41	4774	17021	0	0
42	4778	17022	0	0
43	4779	17023	0	0
44	4775	17024	0	0
45	4780	17025	0	0
46	4775	17026	0	0
47	4777	17027	0	0
48	4775	17028	0	0
49	4779	17029	0	0
50	4777	17030	0	0
51	4773	17031	0	0
52	4779	17032	0	0
53	4774	17033	0	0
54	4780	17034	0	0
55	4775	17035	0	0
56	4777	17036	0	0
57	4779	17037	0	0
58	4773	17038	0	0
59	4780	17039	0	0
60	4782	17040	0	0
61	4775	17041	0	0
62	4777	17042	0	0
63	4776	17043	0	0
64	4774	17044	0	0
65	4778	17045	0	0
66	4769	17046	0	0
67	4780	17047	0	0
68	4773	17048	0	0
69	4778	17049	0	0
70	4781	17050	0	0
71	4777	17051	0	0
72	4776	17052	0	0
73	4775	17053	0	0
74	4775	17054	0	0
75	4772	17055	0	0
76	4773	17056	0	0
77	4778	17057	0	0
78	4774	17058	0	0
79	4777	17059	0	0
80	4780	17060	0	0
81	4775	17061	0	0
82	4777	17062	0	0
83	4775	17063	0	0
84	4783	17064	0	0
85	4833	17065	0	0
86	4999	17066	0	0
87	5265	17067	0	0
88	5398	17068	0	0
89	5398	17069	0	0
90	5359	17070	0	0
91	5278	17071	0	0
92	5189	17072	0	0
93	5091	17073	0	0
94	5009	17074	0	0
95	4943	17075	0	0
96	4898	17076	0	0
97	4875	17077	0	0
98	4856	17078	0	0
99	4848	17079	0	0
100	4834	17080	0	0
101	4815	17081	0	0
102	4807	17082	0	0
103	4812	17083	0	0
104	4814	17084	0	0
105	4808	17085	0	0
106	4805	17086	0	0
107	4806	17087	0	0
108	4789	17088	0	0
